Set,Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Promo,Mew,Mew ex #53,$84.09 ,$108.75 ,$780.00 ,https://storage.googleapis.com/images.pricecharting.com/aj2qreyzkmopwh3f/60.jpg
Promo,Mew,Mew #9,$72.00 ,$275.00 ,"$2,503.95 ",https://storage.googleapis.com/images.pricecharting.com/40e7691a5f4f3ae7f248406138bc9daa37866c3f0a94d4204cbae90534c77e37/60.jpg
Promo,Mew,Mew #XY192,$57.86 ,$199.99 ,"$2,584.56 ",https://storage.googleapis.com/images.pricecharting.com/fhokuh3sbuu726q4/60.jpg
Promo,Mew,Mew #40,$57.00 ,$686.75 ,"$43,920.00 ",https://storage.googleapis.com/images.pricecharting.com/d3379b71e0a0d0b9aaa9d933a9757641931c494c47865b077a4a46342e0f40d0/60.jpg
Promo,Mew,Mew #SM215,$18.67 ,$60.88 ,$276.26 ,https://storage.googleapis.com/images.pricecharting.com/d2ad5271f27de09713271faac2b209f9531a28860c3b5038b7f0eef8f07c2458/60.jpg
Promo,Mew,Mew #8,$5.65 ,$36.08 ,$192.65 ,https://storage.googleapis.com/images.pricecharting.com/581727ff23301b1667abe83850b6880a2b1b8892b96554ad52838458b28c5c0a/60.jpg
Promo,Machamp,Machamp [National Championships Staff] #9,$294.45 ,,"$1,999.99 ",https://storage.googleapis.com/images.pricecharting.com/6fc1fe1151a2a4cdab663672ffcf8008ae536240f875e2b21a51f5295e2c1164/60.jpg
Promo,Machamp,Machamp #43,$44.55 ,$49.71 ,$145.25 ,https://storage.googleapis.com/images.pricecharting.com/aff6536b47c24f903cb1eedd4fc77e8ed8f358372f20f9bb2c61ff660098b2ad/60.jpg
Promo,Machamp,Machamp #SWSH243,$3.94 ,$19.95 ,$149.99 ,https://storage.googleapis.com/images.pricecharting.com/1901835f25dc25765ff4f4ce11b058e29a68d54f866562ded891710510a17107/60.jpg
Promo,Machamp,Machamp #SWSH053,$3.43 ,$9.54 ,$23.09 ,https://storage.googleapis.com/images.pricecharting.com/cde8c33d0529b98795970801c2571f8f07fa7348f43b537f74ea8e375404ed30/60.jpg
Promo,Machamp,Machamp EX #XY108,$2.99 ,$21.00 ,$117.68 ,https://storage.googleapis.com/images.pricecharting.com/1fe00c6cbb1c435160942afec0a7fa77f997b6b88a91b58db66853265ee03731/60.jpg
Promo,Snorlax,Snorlax [Pokemon Center] #51,$289.63 ,$329.69 ,"$1,594.50 ",https://storage.googleapis.com/images.pricecharting.com/be14ea8126e340d7e121b138480abd57997c2740a119c20d9e6e6c983cec73ac/60.jpg
Promo,Snorlax,Snorlax #49,$240.00 ,$325.00 ,"$1,056.94 ",https://storage.googleapis.com/images.pricecharting.com/c194cc5b2e2e55852a6eebf9c37c2a02887f365885aba0a59ffb44c2c196d06a/60.jpg
Promo,Snorlax,Snorlax [Staff] #SWSH068,$132.00 ,$76.10 ,$461.91 ,https://storage.googleapis.com/images.pricecharting.com/52856232c97c739ceb4f7d368a25d06064a46988b7d02208a63dc01f578fc5ae/60.jpg
Promo,Snorlax,Snorlax #51,$25.00 ,$39.38 ,$236.39 ,https://storage.googleapis.com/images.pricecharting.com/85439a8b088d7a3ff5cbf56a8ce8974cd029be0abd4580d16f41f48d338cfcc0/60.jpg
Promo,Snorlax,Snorlax #SWSH068,$25.00 ,$114.00 ,$137.00 ,https://storage.googleapis.com/images.pricecharting.com/56a2d4a3ae56372b6a5d44e5a2188395c439521c3812d2a6e89b5aaa5e068f84/60.jpg
Promo,Snorlax,Snorlax #SWSH032,$19.99 ,$84.75 ,$231.72 ,https://storage.googleapis.com/images.pricecharting.com/b36d5cae14b88d41922e6e0e356fb565ecc4317e68f6349e65662a3893ef14b7/60.jpg
Promo,Snorlax,Snorlax [CoroCoro Ichiban] #156/S-P,$18.50 ,,,https://storage.googleapis.com/images.pricecharting.com/vpfhd2npakdtxpbg/60.jpg
Promo,Snorlax,Snorlax #XY179,$12.75 ,$53.00 ,"$1,397.67 ",https://storage.googleapis.com/images.pricecharting.com/6f5685932330be47f409f146938c7bce76b87532402755eb7b639478b4526c74/60.jpg
Promo,Snorlax,Snorlax GX #SM05,$12.00 ,$52.28 ,$506.00 ,https://storage.googleapis.com/images.pricecharting.com/4b17fae3f9b936480002c333f4c0d5215b461d18ac6789f643bd4b21b207a173/60.jpg
Promo,Snorlax,Snorlax #122,$8.75 ,$25.50 ,$95.00 ,https://storage.googleapis.com/images.pricecharting.com/trrvhdhs2qm5kddi/60.jpg
Promo,Snorlax,Snorlax GX [Jumbo] #SM05,$7.84 ,$107.50 ,$510.00 ,https://storage.googleapis.com/images.pricecharting.com/3b44f0780f97b678428479682d29826b7687f80e5d0bfe59d09ac978d46d6848/60.jpg
Promo,Snorlax,Snorlax [Cosmos Holo] #122,$6.29 ,$24.94 ,$59.02 ,https://storage.googleapis.com/images.pricecharting.com/jrbrqrb5jkslcguv/60.jpg
Promo,Snorlax,Snorlax [Holo] #SWSH119,$4.58 ,$17.70 ,$72.91 ,https://storage.googleapis.com/images.pricecharting.com/a240b88ff4792a8f93cfc1c31d0108bfde65258adad55dccf2f9d40bfe84e462/60.jpg
Promo,Espeon,Espeon [National Championships STAFF] #48,$285.00 ,$724.25 ,,https://storage.googleapis.com/images.pricecharting.com/aa960a1821ad48eafcc466f5124f6a8cc5219965fd8d7e7c9cd93505129c33c0/60.jpg
Promo,Espeon,Espeon [National Championships] #48,$60.33 ,$137.76 ,,https://storage.googleapis.com/images.pricecharting.com/aca36e270ca84851895565908fe8d3732ba5ba703ca2dc6250db444d0b4347a8/60.jpg
Promo,Espeon,Espeon #BW92,$41.19 ,$201.45 ,"$2,869.53 ",https://storage.googleapis.com/images.pricecharting.com/774c29d3f3b66bff6a5d7ac88109ce0bee19e65e1dcbb92a719794e8dade1ff8/60.jpg
Promo,Espeon,Espeon Ex #175,$16.45 ,$26.00 ,$111.15 ,https://storage.googleapis.com/images.pricecharting.com/f6telwxirmqxhmhr/60.jpg
Promo,Espeon,Espeon GX #SM35,$12.00 ,$75.50 ,$361.98 ,https://storage.googleapis.com/images.pricecharting.com/002d06a4c83e2b8de4c7062d2b5286adb46b8a4e3ff35442dea1256549d164ef/60.jpg
Promo,Espeon,Espeon #SWSH174,$9.00 ,$50.00 ,$199.99 ,https://storage.googleapis.com/images.pricecharting.com/0c234b5a43e5a5b880cc568722cc2f3da3c9fa29ffbd07dd3bc970e50df01ece/60.jpg
Promo,Pikachu,Birthday Pikachu #24,$283.90 ,$700.00 ,"$6,744.77 ",https://storage.googleapis.com/images.pricecharting.com/2f37c729f4ae91cb0c9013f9549d8a53096e707be680dcc9b4a3d99c89e60836/60.jpg
Promo,Pikachu,Birthday Pikachu [World Collection] #24,$155.46 ,$236.14 ,"$1,271.86 ",https://storage.googleapis.com/images.pricecharting.com/0c38f4ce8338543a477b9619ba2c06a554f4e68f17f33cd51c8fa103eaa2c99b/60.jpg
Promo,Garchomp,Garchomp C [Staff] #60,$274.99 ,$230.83 ,"$1,375.95 ",https://storage.googleapis.com/images.pricecharting.com/111616d6e8eb7c894b70f90569aba2ca1baee1ab2452eb49aebd515e3c1fcf1e/60.jpg
Promo,Treecko,Treecko #007,$260.63 ,$501.09 ,,https://storage.googleapis.com/images.pricecharting.com/wd72jysrij6ubbl4/60.jpg
Promo,Treecko,Treecko [Gencon] #70,$69.99 ,$140.00 ,"$1,200.00 ",https://storage.googleapis.com/images.pricecharting.com/23b27a86b353bbdb9656af7ebc3d4aeaf491fd24db5ea09dd0135c6c982eb42b/60.jpg
Promo,Treecko,Treecko #16,$11.03 ,$40.00 ,$117.49 ,https://storage.googleapis.com/images.pricecharting.com/0f8bf32fb01eed1fa8ca81577d2b051bfd6fd677591654bc0e8acee2457a14ba/60.jpg
Promo,Treecko,Treecko #3,$3.49 ,$83.00 ,"$1,187.84 ",https://storage.googleapis.com/images.pricecharting.com/d3a4506949c4f0e811c0cba99df2e63c5cbbc7ad1b33de0d78839067491f7b20/60.jpg
Promo,Treecko,Treecko #XY36,$2.97 ,$23.25 ,$57.30 ,https://storage.googleapis.com/images.pricecharting.com/06d65f62c4a36d704eb1f27b2b8dc713573dfc94e2196c9240bb17331bf7120e/60.jpg
Promo,Giratina,Giratina [Prerelease Staff] #SM151,$251.99 ,$234.83 ,,https://storage.googleapis.com/images.pricecharting.com/54493457d16e0f9ba45041a6aab20ea6c20e2171fec83b3b97a1a367936b6f61/60.jpg
Promo,Giratina,Giratina #BW74,$163.56 ,"$1,243.74 ","$12,538.25 ",https://storage.googleapis.com/images.pricecharting.com/d234de80ec6cebed739b528b17adce69af8967e5f62e8af1831c32912d49b7ce/60.jpg
Promo,Giratina,Giratina #SM151,$24.12 ,$70.00 ,$173.96 ,https://storage.googleapis.com/images.pricecharting.com/8450ca6a9893e56827764125757125aa5f467893508d743ff77a2d574db9082b/60.jpg
Promo,Giratina,Giratina #XY184,$5.94 ,$51.00 ,$389.33 ,https://storage.googleapis.com/images.pricecharting.com/03bd0550aa13b9b1d204a6ba09ab5868af8042e785192728fca630d19b5d7dbc/60.jpg
Promo,Metang,Metang #023,$250.00 ,$273.06 ,$414.50 ,https://storage.googleapis.com/images.pricecharting.com/fb97e0c06ea834f87a280fd6c0f5c9d202d51c7175b6f4f628f677ec52a4e687/60.jpg
Promo,Lugia,Lugia [Staff] #SWSH069,$240.00 ,$221.47 ,$789.66 ,https://storage.googleapis.com/images.pricecharting.com/a6coqzpulu5ezwu5/60.jpg
Promo,Lugia,Lugia #HGSS02,$54.09 ,$187.94 ,"$12,342.50 ",https://storage.googleapis.com/images.pricecharting.com/5914838ebf4a633ca9bbf1353bb9504f90c26f47d8f44649a576f9b17beec19d/60.jpg
Promo,Lugia,Lugia #SWSH069,$22.85 ,$26.00 ,$105.14 ,https://storage.googleapis.com/images.pricecharting.com/wi25wbiozmsj6nzx/60.jpg
Promo,Lugia,Lugia EX #BW83,$19.99 ,$202.50 ,$262.29 ,https://storage.googleapis.com/images.pricecharting.com/28722d25145696956de831fd707e81bf2bc54da4d92f03db4bcbef8759e9119a/60.jpg
Promo,Lugia,Lugia #XY156,$11.99 ,$222.50 ,$902.01 ,https://storage.googleapis.com/images.pricecharting.com/3d5c314afd22bf9716c5b6501dbd45fb2a0bc4478f298f13059e99f4e6128aa2/60.jpg
Promo,Mudkip,Mudkip [Nintendo Promo] #5,$238.85 ,,,https://storage.googleapis.com/images.pricecharting.com/7ek7c422y3bkrq45/60.jpg
Promo,Mudkip,Mudkip [Wizard World Philadelphia] #56,$64.67 ,$399.99 ,$480.00 ,https://storage.googleapis.com/images.pricecharting.com/09d9ca217f647d6a75d5c9e3f186afc8beed1f447083a71ae0335b19186f39ac/60.jpg
Promo,Mudkip,Mudkip #10,$26.22 ,$61.43 ,$533.06 ,https://storage.googleapis.com/images.pricecharting.com/5e55b4976306842ed9c327002a43e216c71090505e3ce067b6e2a9529f09a84b/60.jpg
Promo,Mudkip,Mudkip [Cosmos Holo] #18,$20.15 ,$300.00 ,,https://storage.googleapis.com/images.pricecharting.com/ls5kw3bv7rkqejks/60.jpg
Promo,Mudkip,Mudkip #18,$18.99 ,$120.65 ,$326.16 ,https://storage.googleapis.com/images.pricecharting.com/25e065051915f174b7eb020201128458259907d4ab311da5d12eb438712c2c16/60.jpg
Promo,Mudkip,Mudkip #005,$5.50 ,$867.00 ,"$3,000.00 ",https://storage.googleapis.com/images.pricecharting.com/0179c90a8bb4f3faafa31bcfc0b148f3ce449bcf360a63d218e3babffeb8cf26/60.jpg
Promo,Mudkip,Mudkip #XY38,$4.58 ,$198.67 ,$238.00 ,https://storage.googleapis.com/images.pricecharting.com/e5b40db1f14b36c8cf06174a5da53289e302f75ef8964381e8756c1262561b2f/60.jpg
Promo,Mudkip,Mudkip [No E-Reader Code] #18,,,,https://storage.googleapis.com/images.pricecharting.com/7dqw2k4s3jo2hq7m/60.jpg
Promo,Eevee,Eevee #BW97,$223.28 ,"$1,204.30 ","$2,833.87 ",https://storage.googleapis.com/images.pricecharting.com/9e8bb49cf60306f0c95e6016d677f3c3f8b4c0afc15cac6ba785c7788a3df6b9/60.jpg
Promo,Eevee,Eevee [Jr Stamp Rally] #11,$169.99 ,$141.00 ,$576.88 ,https://storage.googleapis.com/images.pricecharting.com/7jfvvl3nvauj73xp/60.jpg
Promo,Eevee,Eevee [Pokemon Center] #173,$92.32 ,$90.00 ,$574.07 ,https://storage.googleapis.com/images.pricecharting.com/wjtpviswu5dqsys3/60.jpg
Promo,Eevee,Eevee GX #SM233,$65.94 ,$180.00 ,"$2,101.17 ",https://storage.googleapis.com/images.pricecharting.com/088bf706491d012e6422b73fd7cf7be3b379ba57f2f88af3f2c6f5b7dfbafbb2/60.jpg
Promo,Eevee,Eevee #BW94,$46.43 ,$264.51 ,$594.37 ,https://storage.googleapis.com/images.pricecharting.com/19b8499b100d0017f53f5635744cc6e7336d28c8f3711109e5e476afa0f35c8a/60.jpg
Promo,Eevee,Eevee #11,$36.67 ,$130.50 ,"$6,116.41 ",https://storage.googleapis.com/images.pricecharting.com/6d8840052d8cade890f318b7623b17b830ebfaa146f3938118d69f637710ae2b/60.jpg
Promo,Eevee,Eevee GX #SM174,$32.32 ,$35.73 ,$144.25 ,https://storage.googleapis.com/images.pricecharting.com/b4377ac4f354ba22e34ed6d9bc00e1e4ff9df53aff074f022d917193b51cbc9a/60.jpg
Promo,Eevee,Eevee Ex #174,$27.05 ,$36.33 ,$294.27 ,https://storage.googleapis.com/images.pricecharting.com/6eppxzktaeqolinz/60.jpg
Promo,Eevee,Eevee GX #SM175,$27.00 ,$25.89 ,$137.80 ,https://storage.googleapis.com/images.pricecharting.com/2a5b455aec0611df1ec523e3fb7b29566cbf35d86e0f57b59c0729651d490812/60.jpg
Promo,Eevee,Eevee [Build-A-Bear] #63,$26.57 ,$53.89 ,$223.90 ,https://storage.googleapis.com/images.pricecharting.com/wcbrwezqigi5px2e/60.jpg
Promo,Eevee,Eevee GX #SM176,$25.00 ,$31.00 ,$157.53 ,https://storage.googleapis.com/images.pricecharting.com/f098f4f2df78ef0e7f4ba5e63472370af1155ffa5e4aa0e3928896b82febe057/60.jpg
Promo,Eevee,Radiant Eevee #SWSH230,$18.99 ,$25.41 ,$134.71 ,https://storage.googleapis.com/images.pricecharting.com/ce7b805ee86c0a48a7ff092fda6b08ef04b767ef682c7927e67af1a5a5eaef1b/60.jpg
Promo,Eevee,Eevee GX #SM242,$18.60 ,$41.08 ,$310.09 ,https://storage.googleapis.com/images.pricecharting.com/32d6b29228f8b422334f42ab391e8ccc246a2457645dd5e9878a022c68257463/60.jpg
Promo,Eevee,Eevee [KFC] #186/SM-P,$15.70 ,$43.78 ,$92.72 ,https://storage.googleapis.com/images.pricecharting.com/ivkpr7basa32vvrq/60.jpg
Promo,Eevee,Eevee #173,$13.08 ,$25.69 ,$105.11 ,https://storage.googleapis.com/images.pricecharting.com/6w7w25ejqwpgcuow/60.jpg
Promo,Eevee,Eevee #SM184,$9.50 ,$39.99 ,$302.50 ,https://storage.googleapis.com/images.pricecharting.com/966405f7f5aafe44570a66b68e67780397603ae2677b730a25529a026014169b/60.jpg
Promo,Eevee,Eevee [Gym Promo] #198,$9.49 ,,,https://storage.googleapis.com/images.pricecharting.com/sqtdq4kas35qwknw/60.jpg
Promo,Eevee,Eevee #SM235,$8.94 ,$28.10 ,$157.56 ,https://storage.googleapis.com/images.pricecharting.com/18299d58b8afa76dc5d7b83eb669e67bb77b7b60385cbabfce751ea8d28239af/60.jpg
Promo,Eevee,Eevee #SWSH042,$7.57 ,$19.41 ,$205.49 ,https://storage.googleapis.com/images.pricecharting.com/fc7652bf0242c69809f87f7a32b7a297cdfbcfa0516db5d27bd85bb790d48753/60.jpg
Promo,Eevee,Eevee #100/S-P,$6.52 ,,,https://storage.googleapis.com/images.pricecharting.com/n64meudb6zmai7ll/60.jpg
Promo,Eevee,Eevee #133,$6.13 ,$88.78 ,$129.00 ,https://storage.googleapis.com/images.pricecharting.com/tqhqwz3ox3lzjgq6/60.jpg
Promo,Eevee,Eevee #SWSH175,$5.21 ,$31.00 ,$750.00 ,https://storage.googleapis.com/images.pricecharting.com/a55ad1b175f8abf90fd6c29e67aa6f43cedd4b9a4b0b18fe1733f8229b4b7eb8/60.jpg
Promo,Eevee,Eevee VMAX #SWSH087,$5.02 ,$16.85 ,$50.00 ,https://storage.googleapis.com/images.pricecharting.com/9a9dddab77d6bfeed0fbfbb6e77a7b978f3b4e26214214efb834b45f80011954/60.jpg
Promo,Eevee,Eevee #43,$5.02 ,$24.00 ,$74.99 ,https://storage.googleapis.com/images.pricecharting.com/3h65igegn5mmvclz/60.jpg
Promo,Eevee,Eevee #SWSH118,$4.19 ,$23.22 ,$225.00 ,https://storage.googleapis.com/images.pricecharting.com/f7a94d258dcd3b6f1696fef04061ac0d456a221362d8573693250c5e17837a08/60.jpg
Promo,Eevee,Eevee #SWSH190,$3.94 ,$27.00 ,$88.23 ,https://storage.googleapis.com/images.pricecharting.com/4a49934b94a3d079ac75ff9cdf7679534864648817201e572d85fe4bfd6bba89/60.jpg
Promo,Eevee,Eevee #SWSH212,$3.77 ,$13.75 ,,https://storage.googleapis.com/images.pricecharting.com/9323634c68352f48c1c3fb66353040a34dcd8d5efbdd3c36dc975213a7a63e6d/60.jpg
Promo,Eevee,Eevee #SWSH095,$3.62 ,$20.56 ,$171.01 ,https://storage.googleapis.com/images.pricecharting.com/1a24ffbeb9080594e0bc944ca2fd070b04e6ce6ed594da498aec9ff193c82fb0/60.jpg
Promo,Eevee,Eevee #SWSH127,$3.00 ,$18.00 ,$225.50 ,https://storage.googleapis.com/images.pricecharting.com/d72b174ff1616d5d769c94ff47ffb36bbdd8fe0726e6fde90b5b85f38e6325e0/60.jpg
Promo,Eevee,Eevee #200,$2.26 ,$9.50 ,$275.00 ,https://storage.googleapis.com/images.pricecharting.com/vwdvah6fth72dbph/60.jpg
Promo,Torchic,Torchic #006,$223.22 ,$388.00 ,"$6,584.63 ",https://storage.googleapis.com/images.pricecharting.com/7i3uetjwlo4v4ved/60.jpg
Promo,Torchic,Torchic [Wizard World Chicago] #69,$64.13 ,$340.00 ,,https://storage.googleapis.com/images.pricecharting.com/dd69f550e7c69b8440bc5a292a936f7baaf0ac4d23bf38fa14c9b3d09afcee68/60.jpg
Promo,Torchic,Torchic #8,$30.77 ,$59.99 ,$351.94 ,https://storage.googleapis.com/images.pricecharting.com/53715b230d6ef0005c684adf481d2d60f2d9e9511607f6cd1b4176a64cdcfa5f/60.jpg
Promo,Torchic,Torchic #17,$11.50 ,$43.00 ,$89.95 ,https://storage.googleapis.com/images.pricecharting.com/zim255vhvbnvlzus/60.jpg
Promo,Torchic,Torchic #XY37,$2.18 ,$249.99 ,$300.00 ,https://storage.googleapis.com/images.pricecharting.com/d51fc7e08d7c98011a2b4ed1292f3679bec8806e27633f170915675ebae0fbcd/60.jpg
Promo,Flygon,Flygon [Staff] #BW53,$219.36 ,,,https://storage.googleapis.com/images.pricecharting.com/ro3i7xqjrd4qau3m/60.jpg
Promo,Flygon,Flygon [Winner] #15,$162.84 ,$242.46 ,$375.00 ,https://storage.googleapis.com/images.pricecharting.com/5dbfd41228b7481e81937bcca66898cb94537d97723e3ec6b334fc79698dc140/60.jpg
Promo,Flygon,Flygon #025,$35.00 ,$92.70 ,$299.99 ,https://storage.googleapis.com/images.pricecharting.com/66fec9379a3187054fe586f626686a3f204c9246eee4c7ae8b4d0b83da7dbd55/60.jpg
Promo,Flygon,Flygon #BW53,$27.03 ,$45.00 ,$377.57 ,https://storage.googleapis.com/images.pricecharting.com/qkihpkqcvurbpkma/60.jpg
Promo,Flygon,Flygon [Stamped] #16,$14.77 ,,,https://storage.googleapis.com/images.pricecharting.com/6r6lswchp3jow53l/60.jpg
Promo,Flygon,Flygon EX #XY61,$3.55 ,$30.00 ,$120.00 ,https://storage.googleapis.com/images.pricecharting.com/eb8d823592f7e06df72f8d5a163d4c27a19d82267d2d64175f895fad5313e6e7/60.jpg
Promo,Mewtwo & Mew,Mewtwo & Mew GX #SM191,$203.42 ,$332.12 ,"$1,019.27 ",https://storage.googleapis.com/images.pricecharting.com/757f12013e07e9012a5ae3ee009a40bd5c0d6ed6e0918762ff61dfb8765c36dc/60.jpg
Promo,Glaceon,Glaceon VSTAR [Prize Pack] #SWSH197,$199.99 ,,,https://storage.googleapis.com/images.pricecharting.com/30e997aa8c960e206fda6ea883cec1397a9ce749e37e10417abd6f2aed716b3e/60.jpg
Promo,Glaceon,Glaceon #BW90,$36.91 ,$150.00 ,"$8,999.95 ",https://storage.googleapis.com/images.pricecharting.com/4fe7e74eb480f2f75ba8d97e1a95ea867b8e34477645868f9bf6c03991c78d39/60.jpg
Promo,Glaceon,Glaceon GX #SM147,$5.97 ,$19.99 ,$130.00 ,https://storage.googleapis.com/images.pricecharting.com/d3c5e587219feb17ba8e999308538eaae264281f9e0bebef43eaa1775e1bd432/60.jpg
Promo,Glaceon,Glaceon VSTAR [Jumbo] #SWSH197,$3.99 ,$37.11 ,$199.71 ,https://storage.googleapis.com/images.pricecharting.com/3ab71a5a19c13dffbe4d461f531a20be367a66029a2e29391ca75c0a0c6588ac/60.jpg
Promo,Glaceon,Glaceon #SM238,$3.89 ,$10.31 ,$59.96 ,https://storage.googleapis.com/images.pricecharting.com/d8fb59c9e7a87cb00747dd090091ad9370ba29e7d6fbb4f831c7bbcc0f3be5d8/60.jpg
Promo,Glaceon,Glaceon #SWSH192,$3.71 ,$26.01 ,$371.25 ,https://storage.googleapis.com/images.pricecharting.com/b35ee25868a02a9855cbae2a2161e08c8719ff662351baf6b6d8e4a205fa8538/60.jpg
Promo,Glaceon,Glaceon VSTAR #SWSH197,$2.74 ,$21.03 ,$45.00 ,https://storage.googleapis.com/images.pricecharting.com/59c2ef6afe31127cf19ab2f854363b7f1c58f95d63cb90e7929e1e3479870fb0/60.jpg
Promo,Glaceon,Glaceon #171,$2.25 ,$24.99 ,$72.64 ,https://storage.googleapis.com/images.pricecharting.com/ovhfp2quufm4ucoc/60.jpg
Promo,Special Delivery Charizard,Special Delivery Charizard #SWSH075,$199.09 ,$220.24 ,"$1,959.19 ",https://storage.googleapis.com/images.pricecharting.com/ca33066f74fc1afe68550fb12d9ac19fba71565c1d717531fb29ff6405cb125a/60.jpg
Promo,Lugia,Shadow Lugia [Jumbo],$199.01 ,,,https://storage.googleapis.com/images.pricecharting.com/edc67695f7cff4d8ce5d924e2287e518e99517c5a16cd6ca1d9f8dadacd24776/60.jpg
Promo,Tyranitar,Tyranitar [Prerelease Staff] #XY130,$196.94 ,,,https://storage.googleapis.com/images.pricecharting.com/fa4b9a9d92bc35c64cbbbb654d70a7e92e09db1d4300c323c5496213f3aeb068/60.jpg
Promo,Tyranitar,Tyranitar #XY130,$36.22 ,$87.50 ,"$1,500.00 ",https://storage.googleapis.com/images.pricecharting.com/f1c093338bfc69c8ba89991b489430e916e150a809309434f14d23f11b9c4258/60.jpg
Promo,Sceptile 3-Pack Blister,Sceptile 3-Pack Blister,$182.48 ,,,https://storage.googleapis.com/images.pricecharting.com/lxdnaltygnobts5s/60.jpg
Promo,Poliwhirl,Poliwhirl [Staff] #37,$175.76 ,,$411.73 ,https://storage.googleapis.com/images.pricecharting.com/e2e760cb61f725d5f30d3dafc56b0009b6fe15d0b1690699bbf8676b5677116c/60.jpg
Promo,Mew,Ancient Mew [Gameboy],$175.72 ,,,https://storage.googleapis.com/images.pricecharting.com/5ba1f692769b2aa5cb0deef64248083968b801bcf585fc6cdb796060d4db7309/60.jpg
Promo,Mew,Ancient Mew,$78.74 ,$182.28 ,"$2,141.14 ",https://storage.googleapis.com/images.pricecharting.com/he6cmgeivakceyt4/60.jpg
Promo,Charmander,Charmander [Pokemon Center] #44,$168.19 ,$281.69 ,"$2,952.25 ",https://storage.googleapis.com/images.pricecharting.com/vofiowerwzl36db4/60.jpg
Promo,Charmander,Charmander #44,$61.00 ,$109.48 ,$575.00 ,https://storage.googleapis.com/images.pricecharting.com/8c8fd653ca8478961634f2119d892a25400a4b723cba2d5a48e3936b57a79d90/60.jpg
Promo,Charmander,Charmander #SWSH232,$12.80 ,$21.99 ,$68.60 ,https://storage.googleapis.com/images.pricecharting.com/321676bcd7a28700c3b341814375000a2502a5d5be557097c3aeddceda1f664d/60.jpg
Promo,Charmander,Charmander #18a,$8.23 ,$21.95 ,$157.75 ,https://storage.googleapis.com/images.pricecharting.com/3d0006af5c48f7135868782883e7678c7b568a2d3cd3a33ea98b404c12f243ad/60.jpg
Promo,Charmander,Charmander #47,$3.67 ,$20.14 ,$107.00 ,https://storage.googleapis.com/images.pricecharting.com/1a29072d36d885bf62b1e0d36a70c2031256ea80e219241cdec805ca59df9d88/60.jpg
Promo,Charmander,Charmander #SWSH092,$2.46 ,$19.00 ,$146.90 ,https://storage.googleapis.com/images.pricecharting.com/0c8f49902114f689ee2b8f6da7ccefdf5dedb7682b2377d8e72937b1e630aa1d/60.jpg
Promo,Persian,Dark Persian [No HP] #17,$167.58 ,$833.53 ,,https://storage.googleapis.com/images.pricecharting.com/759ccbb0369653e4773d9c87b750effedd2e711106c99d01865cb1255d73a066/60.jpg
Promo,Persian,Dark Persian #17,$68.13 ,$278.87 ,"$3,900.00 ",https://storage.googleapis.com/images.pricecharting.com/d2658fc5a82dc46671cc657ca8feefc9dc22bfe30ead9dd830f08fde5f7c82f0/60.jpg
Promo,Yveltal,Yveltal EX #XY150a,$164.81 ,$448.48 ,"$3,499.99 ",https://storage.googleapis.com/images.pricecharting.com/4w3vky2xb5fj75cg/60.jpg
Promo,Yveltal,Yveltal EX #XY150,$10.48 ,$51.00 ,$617.50 ,https://storage.googleapis.com/images.pricecharting.com/9f43ed58b336de05b792e4b741af23f32f56a895ac6cbc9b0cc61e52ae042699/60.jpg
Promo,Yveltal,Yveltal #XY06,$9.68 ,$53.08 ,$118.78 ,https://storage.googleapis.com/images.pricecharting.com/7917b9a14fdf537a1d09ce9acac1fb24cccf04e1f2e8203c5c9bc6b6024fb92e/60.jpg
Promo,Yveltal,Yveltal EX #XY08,$5.35 ,$96.25 ,$324.84 ,https://storage.googleapis.com/images.pricecharting.com/6654fa4e5419524e116688319bde676c3cbefcc424690f8fe33a25f154dbc8ba/60.jpg
Promo,Yveltal,Yveltal #XY32,$2.06 ,$18.78 ,$48.11 ,https://storage.googleapis.com/images.pricecharting.com/dec192d66630e523746c0e0bd365184c9ee8efab3e3a8403e7528921e013c7c1/60.jpg
Promo,Pikachu on the Ball,Pikachu on the Ball #1,$155.82 ,$128.24 ,$935.43 ,https://storage.googleapis.com/images.pricecharting.com/yjrvqypm52agwjks/60.jpg
Promo,Blastoise,Blastoise EX #XY122,$153.12 ,$787.22 ,"$6,300.00 ",https://storage.googleapis.com/images.pricecharting.com/d6b0905d4e29b24c6731d6c2df592da9142b575bd1354321632c7779197d74e5/60.jpg
