Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Dark Exeggutor [1st Edition] #33,$16.27,$39.99,$124.99,https://storage.googleapis.com/images.pricecharting.com/fc34e52dd81fe694e2f3e82d9f72a459c260b046aaa444aac7bf0b58ec76d2c9/60.jpg
Seel [1st Edition] #81,$2.95,$11.00,$93.89,https://storage.googleapis.com/images.pricecharting.com/8f67a3ab57f18437fd518ad66c731a1d1e697177024d1116ba8d8fc2bca2bec6/60.jpg
Unown Z #60,$6.28,$19.24,$117.00,https://storage.googleapis.com/images.pricecharting.com/8c609442c3a369155a6b61cf1ea08daaae0f281d6ed7a8b952df40546cad6cd2/60.jpg
Larvitar [1st Edition] #70,$7.93,$28.25,$107.50,https://storage.googleapis.com/images.pricecharting.com/f3870fb8ec7d09c5ee7d0e1e60d247a332437db2f1ba4df9409d63b03f1ab33c/60.jpg
Pokemon Personality Test #102,$5.88,$16.06,$34.53,https://storage.googleapis.com/images.pricecharting.com/6fec7427a096a87fcbb1488bdbfa7e3198d1b05300457e5917000792b02cb3b3/60.jpg
Imposter Professor Oak's Invention #94,$4.98,$60.41,$83.00,https://storage.googleapis.com/images.pricecharting.com/bef93df022b4fab576bc216d585b991edfffdbaa0a62eca00668a431e0c0ed07/60.jpg
Unown G #27,$14.24,$20.75,$45.50,https://storage.googleapis.com/images.pricecharting.com/c4fa5098b25f5008757be78b80f68a0d29ac400200de8d0dac2c4d5721b716a3/60.jpg
Dark Flaaffy [1st Edition] #34,$10.00,$28.98,$138.22,https://storage.googleapis.com/images.pricecharting.com/bcaf84937253314bece9432a10cd35329524a48095549f42e9673c764649d389/60.jpg
Light Machoke [1st Edition] #49,$15.00,$29.99,$135.00,https://storage.googleapis.com/images.pricecharting.com/b4a7c9e74ae5a1ef6178aabd76d70a398ff27678d0b6b30f4ef58122e6812c7c/60.jpg
Gligar [1st Edition] #67,$2.99,$13.50,$110.00,https://storage.googleapis.com/images.pricecharting.com/16e9e6ff35ae9758e1df0c88da3734e04634654a00d8a64c5bb4ab77d801f9da/60.jpg
Sunkern #83,$1.52,$17.40,$39.49,https://storage.googleapis.com/images.pricecharting.com/29ab426ae37a7e7197230dbce4a94b6351203057ea8bc18b16419c17986618c6/60.jpg
Thought Wave Machine #96,$10.88,$24.75,$226.44,https://storage.googleapis.com/images.pricecharting.com/b597c77ebbd43f607db17e76d13a917ecffae0bb02dd8f4d780f386f05c6bdb0/60.jpg
Jigglypuff [1st Edition] #44,$22.14,$45.00,$200.00,https://storage.googleapis.com/images.pricecharting.com/d8e1944c710b4405d2e7b754cde85012a09e75b96af9debdf1cc974b9d3e5f26/60.jpg
Unown Q #59,$6.99,$17.75,$27.96,https://storage.googleapis.com/images.pricecharting.com/ad90597353050f94c54caf18a22fe4a6e03dc41ada9951c1cc897dc94e7a2304/60.jpg
Mail from Bill #105,$1.32,$6.19,$19.99,https://storage.googleapis.com/images.pricecharting.com/8f6ebe4228985a6eaa2ef08abbb29a505f99f741e2eb5bc6af48bc5188fcaeda/60.jpg
Mareep #75,$2.36,$15.00,$171.64,https://storage.googleapis.com/images.pricecharting.com/5115553783a941d40c23f4d5b94b1be974bc99377351c2b03d58384c4c165794/60.jpg
Unown P #58,$5.25,$13.01,$630.00,https://storage.googleapis.com/images.pricecharting.com/c7d4a3091dac2c944b58e0086fded7f27b0a75c935ae935b003f63ac7b512f5f/60.jpg
Venonat #90,$1.90,$19.02,$75.91,https://storage.googleapis.com/images.pricecharting.com/ea6cec6ab238eac599b6a9c1d1aa01608ce7eccca20134741c0247520ec66dc6/60.jpg
Unown W #29,$10.57,$17.19,$60.50,https://storage.googleapis.com/images.pricecharting.com/d9fe4e93eb77360b74bec3f4fb4c2abec219138e98660984374fdc23fa1d78d6/60.jpg
Dark Omanyte [1st Edition] #37,$11.33,$39.95,$73.64,https://storage.googleapis.com/images.pricecharting.com/424f7c930d9d1cf81bee53f63a0b183260096fbd83ade5dc8797364e03534ab3/60.jpg
Exeggcute #64,$1.55,$16.76,$35.00,https://storage.googleapis.com/images.pricecharting.com/5408a2fa52048bcbefc475b6bee114cd6f52c4008133640ab9c2cd815c3d663f/60.jpg
Hitmonlee [1st Edition] #42,$10.97,$40.00,$172.33,https://storage.googleapis.com/images.pricecharting.com/c9d0f3486d176769bb8b9ae033b2ed2b021fb865759b3f83e51063053a7ca041/60.jpg
Remoraid #80,$1.67,$10.50,$91.71,https://storage.googleapis.com/images.pricecharting.com/665ecfcc30133c34e813a246878dbc876dc35c9fdb6a118ad80d5227cf824823/60.jpg
Light Dewgong [1st Edition] #45,$8.02,$22.33,$86.02,https://storage.googleapis.com/images.pricecharting.com/3540e197c4fb555ce9f0e2d1c0f2f0ac1b0123a72a057b6c93843f790d97e2b7/60.jpg
Light Sunflora [1st Edition] #72,$5.50,$30.00,$60.00,https://storage.googleapis.com/images.pricecharting.com/7c6d0839e30feb1c96ac01920611d4abe2c06d9b99b0c5e0938cd03988a24063/60.jpg
Miracle Energy [1st Edition] #16,$44.06,$125.46,$468.69,https://storage.googleapis.com/images.pricecharting.com/8867671aa21ff6aa9ed88e19abf4ca80923a99d64bc3641020b6258eda284109/60.jpg
Dark Croconaw [1st Edition] #32,$13.00,$33.00,$79.88,https://storage.googleapis.com/images.pricecharting.com/7612f8f510471c6618e8a34d5ba66eac5cfddf634ec7358e62ca9123e2fffa32/60.jpg
Machop [1st Edition] #73,$3.39,$24.31,$75.00,https://storage.googleapis.com/images.pricecharting.com/48650c1100cc2ac3b3da5ac9c73a6206f43bd06b08bfedbef99dbb223f52ab7c/60.jpg
Phanpy [1st Edition] #76,$3.85,$32.56,$82.32,https://storage.googleapis.com/images.pricecharting.com/fc3a2409e785f2aca92ea6d1b9470308e24b856ff70f38b2979061938266eafe/60.jpg
Unown S [1st Edition] #87,$3.99,$23.99,$100.00,https://storage.googleapis.com/images.pricecharting.com/bd3647ff8511c5ad92027f7809c35d1ed6121d4d793b618e87d52c459e77328c/60.jpg
Pineco #77,$1.45,$17.99,$69.47,https://storage.googleapis.com/images.pricecharting.com/6e6e673aa7a209dc6fe593d6c3d9404a1a0ba7f8a4c237b82b5497f2bbe1cb2d/60.jpg
Swinub #84,$1.94,$20.42,$38.74,https://storage.googleapis.com/images.pricecharting.com/c78ce6d96f3d8864e8ff102e425d13d8922c9ef342a0d46b176e0745251e2102/60.jpg
Dark Octillery [1st Edition] #62,$3.95,$18.82,$36.08,https://storage.googleapis.com/images.pricecharting.com/04e4ab9552a48dbb210f186cd7679f2391e88b64b48eca6c3aeccfd50b8512bf/60.jpg
Light Ledian [1st Edition] #24,$22.82,$35.53,$87.38,https://storage.googleapis.com/images.pricecharting.com/10529d7bfa0f6fd3c27ddb6f27c64c98180cd06618a84ad82c6f5a9a3f4db946/60.jpg
Heracross [1st Edition] #41,$11.68,$35.49,$70.00,https://storage.googleapis.com/images.pricecharting.com/5dffdde7e8bdbad32765ac1ef7cce1ebaaae36761a0bb97255908ecbb7d9f0f3/60.jpg
Slugma [1st Edition] #82,$3.00,$20.00,$62.96,https://storage.googleapis.com/images.pricecharting.com/409626706c0987cdd5bab2e6621cf3d4ad60218833d9d0a9d92723c7aaff0dc2/60.jpg
Unown L [1st Edition] #86,$4.87,$26.65,$61.00,https://storage.googleapis.com/images.pricecharting.com/4eea1bf268164c5805272d50da7a5a27b7fb6469dbb7be58a7f944de8a99430a/60.jpg
Scyther [1st Edition] #55,$17.68,$29.99,$103.03,https://storage.googleapis.com/images.pricecharting.com/e281f07d457fbeccf9a437d220bd9a321a5110a6d3499a1e16134f39bc059562/60.jpg
Heal Powder #104,$1.30,$11.61,$11.71,https://storage.googleapis.com/images.pricecharting.com/8fbc3d629c37200a623064fc3d3301d3c87dfd8372e9be63cb674a2b3331f18d/60.jpg
Dark Pupitar [1st Edition] #38,$11.20,$28.10,$76.00,https://storage.googleapis.com/images.pricecharting.com/fbd3b50a66f6712d74ff4de162632a22849a265d97db4dd1bf476985cb5572f9/60.jpg
Unown C #57,$9.30,$7.00,$42.50,https://storage.googleapis.com/images.pricecharting.com/a38db51700f83f656e963fd94553926d7c1d293cf244957598c4ab00a842c07d/60.jpg
Light Lanturn [1st Edition] #23,$11.44,$55.70,$111.59,https://storage.googleapis.com/images.pricecharting.com/f141e3a025712c786085a3b19d1236cb5f7e3281339e6ea463aea58baa0cb8a7/60.jpg
Sunkern [1st Edition] #83,$3.07,$17.09,$50.00,https://storage.googleapis.com/images.pricecharting.com/975be9913d5f900c03123c5a657c4b5fa7664dfb042f5cd646366ae8dfb3b75c/60.jpg
2-Pack Blister,"$1,215.41",,,https://storage.googleapis.com/images.pricecharting.com/9a4df2dffb6a0dfb445490fa1a0f74f1216d88d74678ed09160c854de4bfd341/60.jpg
Girafarig [1st Edition] #66,$4.88,$21.17,$91.67,https://storage.googleapis.com/images.pricecharting.com/81cba2b0ef7542cfe19d4080a585a38921095d167796ec7a5c58396eb8167d6f/60.jpg
Pineco [1st Edition] #77,$3.00,$21.29,$59.23,https://storage.googleapis.com/images.pricecharting.com/2f7f9ae6f2b6a2d72c1787b16fcd689dd2254f31e47f5a94b9e9069eb0770c03/60.jpg
Unown G [1st Edition] #27,$19.99,$34.52,$100.00,https://storage.googleapis.com/images.pricecharting.com/4d880ba991874a954782284c7ac66f4812f98a26d9861bc7f02161ab7be04881/60.jpg
Exeggcute [1st Edition] #64,$3.18,$17.00,$100.00,https://storage.googleapis.com/images.pricecharting.com/05ada12c22d1c9d706ffa8f445862ca475ea07a1d94cd6e948115631dbcb7dc1/60.jpg
Unown V [1st Edition] #89,$3.76,$20.57,$83.80,https://storage.googleapis.com/images.pricecharting.com/8ee93dde1e285a6c5824e782bad435458945308fa01b55a6d3829974a2a13ac1/60.jpg
Blister Pack,"$1,049.99",,,https://storage.googleapis.com/images.pricecharting.com/pidzr4nkttlmilub/60.jpg
Dark Magcargo [1st Edition] #18,$11.00,$34.34,$120.00,https://storage.googleapis.com/images.pricecharting.com/8cd721636bf673c64f1bdfdba6d533fb1cbfb7459e20bb3fff016c591114e21c/60.jpg
Dark Omastar [1st Edition] #19,$33.77,$31.07,$99.75,https://storage.googleapis.com/images.pricecharting.com/81d0d47bca40309efcca1098c080d81988b82b862d6241241b0885987cfccc41/60.jpg
Unown H [1st Edition] #28,$21.64,$48.59,$106.00,https://storage.googleapis.com/images.pricecharting.com/e0f3277a0d7dee1e8f2734dc439130ce0e927539da7e636190d35f7926d9306d/60.jpg
Remoraid [1st Edition] #80,$2.19,$10.50,$45.00,https://storage.googleapis.com/images.pricecharting.com/a2d73148fc8b49d18e4f0dd21fc5e111dfb8ea20c979a9b65f05dc2c97e47089/60.jpg
Radio Tower #95,$6.17,$16.40,$41.75,https://storage.googleapis.com/images.pricecharting.com/5428aa5667744b88f432931be0e9e5996ddf7c1c2e83d7e0b34f2f2b9fe95a7e/60.jpg
Dark Ariados [1st Edition] #17,$17.98,$32.00,$142.06,https://storage.googleapis.com/images.pricecharting.com/e602c1c0fb48d8b81dd3a73abd150b59baf8d67fd6ad6b6ca92411b17d93085d/60.jpg
EXP. ALL #93,$9.83,$14.99,$29.95,https://storage.googleapis.com/images.pricecharting.com/1c4811640e1a190a94e44f8cea5d67512d8fb775c2163d536961b514152d243a/60.jpg
Imposter Professor Oak's Invention [1st Edition] #94,$5.90,$22.82,$68.07,https://storage.googleapis.com/images.pricecharting.com/b034daba12560b4b7fca119cb48a5746fec0b87b358d153fecc40ebdd74f1240/60.jpg
Thought Wave Machine [1st Edition] #96,$19.49,$35.26,$79.99,https://storage.googleapis.com/images.pricecharting.com/e50a571b2ef4b2b5d8753b9a23d8bf138ebe39a6ec783c915246551710c2494b/60.jpg
Lucky Stadium [1st Edition] #100,$9.99,$44.52,$198.43,https://storage.googleapis.com/images.pricecharting.com/f75026d0668b61758232620d428d27f06bc3a92f5b68dff8244c921587f15a76/60.jpg
Ledyba [1st Edition] #71,$4.99,$33.84,$100.00,https://storage.googleapis.com/images.pricecharting.com/c683222481b43c235f9042eae4a1e8dc1eeb55fadff2a5e7287d35137d612fa9/60.jpg
Counterattack Claws #97,$1.52,$13.15,$20.99,https://storage.googleapis.com/images.pricecharting.com/ab742d380aeb05e87a551df8e446f677aa7b2dc1e028ef5952ccff6613601a07/60.jpg
Dark Forretress [1st Edition] #35,$7.25,$28.91,$124.99,https://storage.googleapis.com/images.pricecharting.com/34ca6d7cfef61a60f1e8b77a296c19471520176fa769f16fbd62c32c154cb449/60.jpg
Mantine [1st Edition] #74,$4.01,$32.09,$74.99,https://storage.googleapis.com/images.pricecharting.com/9fa7b0a270e999211bcfb86105ff6b47513771d5901788f88f8ba48f77712dec/60.jpg
Mareep [1st Edition] #75,$3.89,$31.00,$42.06,https://storage.googleapis.com/images.pricecharting.com/6f0953f497b20bc47065464875e7896555afe3a76aa86b43ae94f2017e6d9ee6/60.jpg
Energy Stadium #99,$1.84,$6.99,$45.99,https://storage.googleapis.com/images.pricecharting.com/7abce044c0ce3da01111291d3a5710e7fefa07b8fac2a783c09c0eef7371d6dd/60.jpg
Unown C [1st Edition] #57,$8.52,$16.00,$64.00,https://storage.googleapis.com/images.pricecharting.com/2b26183bce36b4ccdd13b5809fefb7e5ebc2e4a65746ff8c62c215b4eb662eb3/60.jpg
Unown Z [1st Edition] #60,$15.02,$15.25,$84.18,https://storage.googleapis.com/images.pricecharting.com/2f33d0441786a444ec0f39e0ceaf2b37387ee1cfe9e0e4a6c5b5d60f9d74bba6/60.jpg
Pokemon Personality Test [1st Edition] #102,$11.50,$24.99,$169.02,https://storage.googleapis.com/images.pricecharting.com/2ab6f281f4fc9412f7b1e4c06eecf4781d680ff8a63b05e1c2ee26e14cac9ad5/60.jpg
Mail from Bill [1st Edition] #105,$2.95,$27.00,$54.21,https://storage.googleapis.com/images.pricecharting.com/8325f1b4632e64f170855270732af27e0c6f7506b8299e35a9d94f558f8073bc/60.jpg
Houndour [1st Edition] #43,$8.57,$25.03,$75.00,https://storage.googleapis.com/images.pricecharting.com/42b8276f7bed057857999971df36ebbdf9441e3aaeea6d77243c0bd37c57516a/60.jpg
Swinub [1st Edition] #84,$3.56,$20.00,$119.98,https://storage.googleapis.com/images.pricecharting.com/efb3961379cb7e8c9cdf8532001d1f78828a069379e656414cf2d87e34961276/60.jpg
Magnifier [1st Edition] #101,$3.74,$11.33,$46.91,https://storage.googleapis.com/images.pricecharting.com/e9ccb988b762769ab14394a5381fae86b109f88c1123201bb4c053e84fd38760/60.jpg
Team Rocket's Evil Deeds [1st Edition] #103,$7.89,$22.40,$156.25,https://storage.googleapis.com/images.pricecharting.com/48e3c5e89a8a5b787485c88306e3cf6a23453234228ae2d34aa46ab8c1593a47/60.jpg
Unown W [1st Edition] #29,$19.16,$41.34,$59.10,https://storage.googleapis.com/images.pricecharting.com/45904f87a2bd949e7f015ce210bc5c496842ba6f3db05e4578fdc8bab7f2055b/60.jpg
Unown Q [1st Edition] #59,$11.49,$17.00,$62.59,https://storage.googleapis.com/images.pricecharting.com/dbe6be61e060ab0b748236ea1b7d2d7d3416a58fa632375032465d8be6f2ea4a/60.jpg
Venonat [1st Edition] #90,$3.48,$20.00,$49.99,https://storage.googleapis.com/images.pricecharting.com/9067f2ed6a862236299137a9d659fc4f604a38a4462cd4a3db482a740f20fe3b/60.jpg
Broken Ground Gym [1st Edition] #92,$24.49,$33.00,$109.19,https://storage.googleapis.com/images.pricecharting.com/316dfe2d85b583538ad405040c50b2f62a8f43ab01e0dfed8a7384622b778f03/60.jpg
Energy Stadium [1st Edition] #99,$5.99,$10.56,$150.00,https://storage.googleapis.com/images.pricecharting.com/d472d4a60c66f13536bb44b41a4045cdf008634044391a640de9ca17b3287d3f/60.jpg
Unown X [1st Edition] #30,$18.88,$28.29,$54.63,https://storage.googleapis.com/images.pricecharting.com/60f3c8c033cac4edcb4b6c1273aa507d7844f933bd2ee880416fda6cf92630ea/60.jpg
Unown T [1st Edition] #88,$3.48,$22.44,$48.24,https://storage.googleapis.com/images.pricecharting.com/f8f88fb47e44739fd8fa4a6dc86e444a294799dd5d051e3cb3904c910e683b4e/60.jpg
Light Venomoth [1st Edition] #53,$8.19,$37.00,$53.58,https://storage.googleapis.com/images.pricecharting.com/31d3afed9b639970a253edced86e6525b6ba0804d58374797d1cdf7c671ab81a/60.jpg
Light Piloswine [1st Edition] #26,$27.99,$68.14,$121.05,https://storage.googleapis.com/images.pricecharting.com/ad272eb4f9288fdd4335d90b687f81341db0c20c96417dc40bbacc3054e74e6f/60.jpg
Energy Amplifier [1st Edition] #98,$3.04,$7.00,$102.50,https://storage.googleapis.com/images.pricecharting.com/e38b9c0ac618cf78e9d0b8da942c24d7da09586e5da11cae2439f3fbcd052fc2/60.jpg
Team Rocket's Evil Deeds #103,$3.00,$18.16,$88.50,https://storage.googleapis.com/images.pricecharting.com/f83b12a1972465c94cc294404fc8252b8dc7f2466f6eaa2c2d3cfd22dc88c1df/60.jpg
Energy Amplifier #98,$1.97,$14.99,$28.25,https://storage.googleapis.com/images.pricecharting.com/d7227953bdc5979b8e1d3e47a86273b08900f512feb61c10ea997e70092d3cb9/60.jpg
Heal Powder [1st Edition] #104,$3.24,$17.00,$48.42,https://storage.googleapis.com/images.pricecharting.com/1862b1e6f166350c1d0e16a637a0ebda3e19d7c1c7616af8e9a99b9d474848b4/60.jpg
Radio Tower [1st Edition] #95,$11.29,$33.50,$67.11,https://storage.googleapis.com/images.pricecharting.com/1f0a5c8136272b2fd871ab2a096c03e82c840681ded75905c04310cdf8c2cc59/60.jpg
Magnifier #101,$1.56,$11.95,$59.20,https://storage.googleapis.com/images.pricecharting.com/462447271c0d9977b0ed9bff89780e1d7016cee8acc85e47948e4664e431fcae/60.jpg
Unown P [1st Edition] #58,$7.12,$38.88,$75.00,https://storage.googleapis.com/images.pricecharting.com/b6b682981d85fa8ed5f32bbbed4ec334a86ed8d19aa0acc434522f8c021957b5/60.jpg
EXP. ALL [1st Edition] #93,$7.18,$39.04,$97.89,https://storage.googleapis.com/images.pricecharting.com/6d9086e8d42327b89bc0a0599b98964e494f22307695c7ac222b27211f19e28c/60.jpg
Counterattack Claws [1st Edition] #97,$3.14,$25.51,$129.71,https://storage.googleapis.com/images.pricecharting.com/526f4d3607c8f85280686749ff12ee45f0326fcae9417007d7958dcd120b163d/60.jpg
