Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Rapidash,Rapidash [Reverse Holo] #60,$75.79,$294.76,"$1,023.51",https://storage.googleapis.com/images.pricecharting.com/5e331f47bddf09ff8f95a4dc506ed31ade673439bd8fd78b0db98df12eb71936/60.jpg
Rapidash,Rapidash #60,$2.99,$29.15,$63.98,https://storage.googleapis.com/images.pricecharting.com/bc931ec6b70c1fc92f944be43f480f10cb88b9a29d518c771f4f97540c5fb370/60.jpg
Tauros,Tauros [Reverse Holo] #65,$75.00,$321.40,$392.68,https://storage.googleapis.com/images.pricecharting.com/8b16b62abedfd77bb1ca8be9dd3c3dde057d1928c940ce0c7d7f06ed82c85760/60.jpg
Tauros,Tauros #65,$2.22,$25.69,$88.64,https://storage.googleapis.com/images.pricecharting.com/db6fc53d896bc85f2523f1df8c4819c4f176941609cac60f7b5c44dc0c672f36/60.jpg
Ponyta,Ponyta [Reverse Holo] #87,$74.96,$256.29,$624.76,https://storage.googleapis.com/images.pricecharting.com/ee49c0724331995606b4de6f036e17ed254ebf98ec550d1801baf1050cb7475b/60.jpg
Ponyta,Ponyta #87,$1.69,$31.00,$65.00,https://storage.googleapis.com/images.pricecharting.com/74c83a43526f862b85e94d1736eff6652d011a833faf68b1f9cfb4aa8ec4c73a/60.jpg
Metapod,Metapod [Reverse Holo] #54,$74.08,$220.00,$422.20,https://storage.googleapis.com/images.pricecharting.com/741a219add784b6486ac266d8d47ea2451239f2c62cc6023d49964effd992b67/60.jpg
Metapod,Metapod #54,$2.36,$48.00,$80.29,https://storage.googleapis.com/images.pricecharting.com/6c51ec2ef17e606ad4c7cbe8a57210f1da23aeeaf8ca9795ab866b2c8ccf7b5f/60.jpg
Kakuna,Kakuna [Reverse Holo] #50,$73.46,$200.00,"$1,222.53",https://storage.googleapis.com/images.pricecharting.com/6634ad592f312feadc36824caaf5c7d91e196fb49f99c618ee4e83e438b7cbbd/60.jpg
Kakuna,Kakuna #50,$1.50,$21.01,$68.95,https://storage.googleapis.com/images.pricecharting.com/3e8afac274f1a72b3a9924ba8c2d03f3579771f45ff9481d23d1b46543007da8/60.jpg
Nidoqueen,Nidoqueen [Reverse Holo] #32,$73.38,$307.77,"$1,027.90",https://storage.googleapis.com/images.pricecharting.com/47a8c6f555fda8e44debabb4277cc67a41bc7c16e08c5c1c89d82a70fe717b17/60.jpg
Nidoqueen,Nidoqueen #32,$11.34,$41.02,$62.05,https://storage.googleapis.com/images.pricecharting.com/03db5a6777bed530d3b18de74bfaa4d741e056c15310b79b4ee3553f7ebf2ce2/60.jpg
Caterpie,Caterpie [Reverse Holo] #69,$72.47,$204.05,"$2,550.00",https://storage.googleapis.com/images.pricecharting.com/e360df83f107feb06a89cd9bad3a187d8079cc92df01ca146392db0f36a776f0/60.jpg
Caterpie,Caterpie #69,$1.59,$93.00,$112.00,https://storage.googleapis.com/images.pricecharting.com/49cfe0cf8baa7f23979d956e3c34cf83713d48ea4b0f1ed3ffce19b518c2d5a6/60.jpg
Sandshrew,Sandshrew [Reverse Holo] #91,$72.31,$165.00,$573.04,https://storage.googleapis.com/images.pricecharting.com/96725ea197c74c63a02d01c6ece41926cc150c8c7e361c6d6696466989459a84/60.jpg
Sandshrew,Sandshrew #91,$0.57,$15.51,$49.99,https://storage.googleapis.com/images.pricecharting.com/a0593702631885aed361f5400af0c53a166a80cbc5f87783f3f12ba4af5a72ef/60.jpg
Tentacruel,Tentacruel [Reverse Holo] #66,$71.51,$199.36,"$2,102.34",https://storage.googleapis.com/images.pricecharting.com/bd42449370ed3f01dd9cab1cd062cc1cdf715b68d7f0ca0d31dd53c269dbd16c/60.jpg
Tentacruel,Tentacruel #66,$1.40,$120.00,$144.00,https://storage.googleapis.com/images.pricecharting.com/af5cccabe3a2d58242d146f45c1a236031259b6e69a9935c36162e163da966e8/60.jpg
Weedle,Weedle [Reverse Holo] #99,$71.01,$122.00,$276.89,https://storage.googleapis.com/images.pricecharting.com/cba7d4d804cf6d97ba6247a42fb9c182b061ea77362ca7ff1a80180dc3386f08/60.jpg
Weedle,Weedle #99,$0.74,$58.00,$60.05,https://storage.googleapis.com/images.pricecharting.com/12fc85c1c972b945a1233bc783718b0fb8f4b79d0d758a8b9e9fe3e6f2da35ef/60.jpg
Electrode,Electrode [Reverse Holo] #22,$70.75,$277.57,$800.00,https://storage.googleapis.com/images.pricecharting.com/f5aa40bfee2a76c751b714d154101240cf0b2c6469b9c28a7cb978dda8537756/60.jpg
Electrode,Electrode #22,$4.12,$27.49,$39.00,https://storage.googleapis.com/images.pricecharting.com/436f04cd61e70efb6db4766d9021efe82cf1f24cb27d73dee22f58611296aff6/60.jpg
Onix,Onix [Reverse Holo] #84,$70.59,$184.30,$634.36,https://storage.googleapis.com/images.pricecharting.com/51a53a94274111d2e5c21147dc868ae1741bdc770e81d11e34659c6233a88f30/60.jpg
Onix,Onix #84,$0.96,$20.99,$62.14,https://storage.googleapis.com/images.pricecharting.com/2c3bed75a9cae0b682ac9c827a510d0064fbf4256a006f7341e138b96fc77b2e/60.jpg
Mankey,Mankey [Reverse Holo] #81,$70.00,$172.76,$494.29,https://storage.googleapis.com/images.pricecharting.com/6e4f7fdf06116b6b059347404ffc0e9382889c958d85e6f7b0cf556fe7ad4171/60.jpg
Mankey,Mankey #81,$1.23,$14.42,$57.08,https://storage.googleapis.com/images.pricecharting.com/1b99be313087d6ae4705c28d2ff80c88809c2c86e08997b4d302fd2106782e9e/60.jpg
Hitmonlee,Hitmonlee [Reverse Holo] #13,$69.50,$261.81,$946.66,https://storage.googleapis.com/images.pricecharting.com/e820478f45fe15a53bfaa01b24e3403f96f914ba77ffcd7adfef95b8dbfd33da/60.jpg
Hitmonlee,Hitmonlee #13,$28.97,$84.45,$811.57,https://storage.googleapis.com/images.pricecharting.com/617d980b0c47aafedafe57e06e9d0062ebb53c79f2b67695c366657f43fa9a92/60.jpg
Muk,Muk [Reverse Holo] #16,$69.26,$199.00,$875.00,https://storage.googleapis.com/images.pricecharting.com/37c5772765fde5c102239df44464f8df5f59b863ce3ae452a729e21a06f8b208/60.jpg
Muk,Muk #16,$13.99,$64.71,$125.00,https://storage.googleapis.com/images.pricecharting.com/ba15a4039e3637db19243e2feda2d3caf272cdeb3b57e01eca19a581e58ed69d/60.jpg
Omanyte,Omanyte [Reverse Holo] #57,$68.76,$227.13,$769.49,https://storage.googleapis.com/images.pricecharting.com/b6e7ce08ad7cf9c52bc2c82c4179eab8817233cf043c5a18310a62b74ea68590/60.jpg
Omanyte,Omanyte #57,$1.89,$77.33,$89.65,https://storage.googleapis.com/images.pricecharting.com/464d1a3c3c1f87f39dae46569985ea4f2cef2284bc2e92e5262c7ca8b4cf334c/60.jpg
Primeape,Primeape [Reverse Holo] #59,$68.19,$196.25,"$1,274.08",https://storage.googleapis.com/images.pricecharting.com/52d04f242c9743bf470aca472ca63fb8ef952c27a50423acd3e39370a67c4b2e/60.jpg
Primeape,Primeape #59,$1.44,$15.17,$300.00,https://storage.googleapis.com/images.pricecharting.com/fc826452df896ccf3b41a3c9a273ff8f09aa1eda7322513f4217664b2c0872f4/60.jpg
Machop,Machop [Reverse Holo] #79,$67.96,$190.66,$841.36,https://storage.googleapis.com/images.pricecharting.com/83039544a599b3278657bf373dee4e0c0407a8ac488a11eedab5986280c3925f/60.jpg
Machop,Machop #79,$1.50,$121.00,$145.00,https://storage.googleapis.com/images.pricecharting.com/a8b92a4dbfe4fde7b45c517aec0d68e47104ef701b9f43b7789ca1ce8a8cea9e/60.jpg
Grimer,Grimer [Reverse Holo] #78,$66.03,$178.70,$864.61,https://storage.googleapis.com/images.pricecharting.com/e0765544cd33a22b85c1b2a8425010a6bdecff4acdae1192e93d3dae1514a560/60.jpg
Grimer,Grimer #78,$1.50,$24.98,$68.75,https://storage.googleapis.com/images.pricecharting.com/09f1a86d2038719a7d291db6d530f6e92c212d66ceab5d675a72234b0c398d9b/60.jpg
Pidgey,Pidgey [Reverse Holo] #85,$66.00,$178.61,"$1,430.00",https://storage.googleapis.com/images.pricecharting.com/20a56f9cd7f2e642f460863d7836ba93f33a6b6b1494229a889d43d9df055412/60.jpg
Pidgey,Pidgey #85,$1.22,$59.00,$72.55,https://storage.googleapis.com/images.pricecharting.com/17bf10b1e0f0b04f87297faf62490d44079ae106e31b3bfde22a4d57c772b3e9/60.jpg
Spearow,Spearow [Reverse Holo] #94,$64.77,$152.25,"$1,199.65",https://storage.googleapis.com/images.pricecharting.com/fd0d1cb112f10927a996f171a1a296b5dae7da01599158434cd7312033accd3b/60.jpg
Spearow,Spearow #94,$0.71,$17.00,$84.95,https://storage.googleapis.com/images.pricecharting.com/ca24c9935246caa64cb4379f9a7ba1b5043076e5eac1ea953536673ab9958576/60.jpg
Omastar,Omastar [Reverse Holo] #58,$63.47,$207.00,$800.00,https://storage.googleapis.com/images.pricecharting.com/8b20ae04da48a016a503c14f2c9c2887409c684a99ee574c1c8242a8494d4824/60.jpg
Omastar,Omastar #58,$2.21,$92.38,$111.00,https://storage.googleapis.com/images.pricecharting.com/10f14d2fabad23683022318931edaffd33e8cb099853e10de94a7b8493ec47ce/60.jpg
Seadra,Seadra [Reverse Holo] #63,$62.50,$291.21,"$1,430.00",https://storage.googleapis.com/images.pricecharting.com/b59fa9c551f2b5dd6c8b7c962d2b4dc43124b120eb06d6e28ac94c37ca626086/60.jpg
Seadra,Seadra #63,$1.86,$130.00,$156.00,https://storage.googleapis.com/images.pricecharting.com/673309e1630b391ecde0fdce4606eb1304679b775ce112581ca06491e261720b/60.jpg
Machoke,Machoke [Reverse Holo] #51,$61.31,$199.00,"$1,534.00",https://storage.googleapis.com/images.pricecharting.com/f5b5399a07b618becc5804364092028353075dda1e22dec6bf674e743445f641/60.jpg
Machoke,Machoke #51,$1.99,$99.00,$99.99,https://storage.googleapis.com/images.pricecharting.com/80ea1ac99d0da1b288d2ca38813ac84a26a45bc3c74840f4478f99b1f406925d/60.jpg
Magnemite,Magnemite [Reverse Holo] #80,$61.22,$165.50,$600.64,https://storage.googleapis.com/images.pricecharting.com/9947a4956a258c651dcf068a88f4e8fe20e0348f4adb0b1230b1cf3dddcc4400/60.jpg
Magnemite,Magnemite #80,$0.99,$63.54,$76.00,https://storage.googleapis.com/images.pricecharting.com/9c6ff2e9515434da8d6a6ad5235ebc2d86d6bc73187939010591f62d7ef07488/60.jpg
Rattata,Rattata [Reverse Holo] #89,$61.00,$200.01,$748.00,https://storage.googleapis.com/images.pricecharting.com/70b9325c75b2ba9a491c6c96ee6cbf2e607510bf294ef9c35c26a0e3d4c64924/60.jpg
Nidorina,Nidorina [Reverse Holo] #55,$61.00,$227.05,$605.17,https://storage.googleapis.com/images.pricecharting.com/a87b064154d145894133257e166162b247f6dfeac2338157a99a37ec1d86b3b6/60.jpg
Nidorina,Nidorina #55,$2.50,$99.00,$119.00,https://storage.googleapis.com/images.pricecharting.com/bfd8afcd8dede2f9cb6fcf35c748ec3bf644da9e1a3cf31f79a35d783e09bb27/60.jpg
Rattata,Rattata #89,$0.93,$40.00,$95.40,https://storage.googleapis.com/images.pricecharting.com/33afd4bf2e311ef3f81c270303c2ae343348a7b5968c81326958868dd8001b5b/60.jpg
Exeggcute,Exeggcute [Reverse Holo] #75,$60.25,$219.99,"$1,799.05",https://storage.googleapis.com/images.pricecharting.com/ade74ac3d24fa0f0959c38678a9307193a8cd58fc122a10892463d0b740cc7a8/60.jpg
Exeggcute,Exeggcute #75,$0.93,$58.00,$149.38,https://storage.googleapis.com/images.pricecharting.com/3ab2fc487395bb3141fa0b5af68e5bf02dd528aad0f3d7aaea49cc8a3125e662/60.jpg
Seel,Seel [Reverse Holo] #92,$60.06,$190.03,$938.19,https://storage.googleapis.com/images.pricecharting.com/f27df3a64fccb67352f60b46f95c95984532350e15a440fe5780f18157f66abb/60.jpg
Seel,Seel #92,$0.55,$5.76,$47.14,https://storage.googleapis.com/images.pricecharting.com/70735e18002cb33913ec6066778a3242adb206a79ad58e2504f1cc4eb56bd08e/60.jpg
Geodude,Geodude [Reverse Holo] #77,$60.00,$153.00,$486.04,https://storage.googleapis.com/images.pricecharting.com/09014150d752ab6b2635d1d7fe5b10e9382b005658c63f4b0159513219e07d5a/60.jpg
Drowzee,Drowzee [Reverse Holo] #73,$60.00,$157.41,$546.64,https://storage.googleapis.com/images.pricecharting.com/92c7d4641a410f3d187bd34c8d86342214ca6f932ecc07702e44849b3c537d15/60.jpg
Geodude,Geodude #77,$0.98,$18.00,$92.50,https://storage.googleapis.com/images.pricecharting.com/3d1376e6696cc834c61c3c24077eb855de5dbaefd5139480bbd03f53592287ea/60.jpg
Drowzee,Drowzee #73,$0.66,$18.00,$45.02,https://storage.googleapis.com/images.pricecharting.com/e167df1b0cd1e990a0e190c015742d496520bddf9b2b4a8ba89859f9d1d6b58c/60.jpg
Dodrio,Dodrio [Reverse Holo] #41,$59.83,$223.50,$502.50,https://storage.googleapis.com/images.pricecharting.com/2d952c880d5f9193f4223c4402976fd914b2ab0efa74cc38ce68fffde9d6ae60/60.jpg
Dodrio,Dodrio #41,$1.89,$48.00,$58.00,https://storage.googleapis.com/images.pricecharting.com/8d25d03d36ffdc95a40e0ba60c64607dea5c10b9da1cba275d5a9d1297b0eff7/60.jpg
Fearow,Fearow [Reverse Holo] #42,$59.75,$162.50,$618.75,https://storage.googleapis.com/images.pricecharting.com/3dd0c03552d7fac075c15c62aff2d9e9e46817ca9bf94d9d9c11293fa14139fa/60.jpg
Fearow,Fearow #42,$1.64,$26.96,$37.89,https://storage.googleapis.com/images.pricecharting.com/f3d269ea3ad12934d8a6ea8739d8cf929fa3aa4d6ae83e3e3a073009cfbd1225/60.jpg
Nidoran,Nidoran [Reverse Holo] #83,$59.06,$192.41,$681.26,https://storage.googleapis.com/images.pricecharting.com/43b5911ffbde0f60937b31d980c0d72f3a200f771ca6b5aae4d2f183e9d70a76/60.jpg
Nidoran,Nidoran [Reverse Holo] #82,$53.69,$203.50,$951.40,https://storage.googleapis.com/images.pricecharting.com/f130e2170077c33b27765f1586a8ef67ffd1ceb9400cf78dff86450c444705f2/60.jpg
Nidoran,Nidoran #83,$1.21,$49.00,$65.00,https://storage.googleapis.com/images.pricecharting.com/74c18e04cfed6126ffc389b19463cfdfb1e13f9cbde627755d5e9c0c2e95742e/60.jpg
Nidoran,Nidoran #82,$0.63,$48.00,$58.00,https://storage.googleapis.com/images.pricecharting.com/b5f0319b2104c141fbec22719c03380b2c860d207160da724278388a70b2b12b/60.jpg
Nidorino,Nidorino [Reverse Holo] #56,$58.71,$224.92,$451.91,https://storage.googleapis.com/images.pricecharting.com/6aa30e853849abf7e70a8e59c565aaf9bc93752f6f93816c6e7fe61f83d2903c/60.jpg
Nidorino,Nidorino #56,$2.14,$20.13,$91.00,https://storage.googleapis.com/images.pricecharting.com/c0c9e56529a03f913244f2e2dc498ef466187928284063936801510530fe75f7/60.jpg
Raticate,Raticate [Reverse Holo] #61,$58.05,$214.31,"$1,306.24",https://storage.googleapis.com/images.pricecharting.com/7c92a0467598fe764cd1413865145076bfe6488ef9cafcdf40f3ffecf0ca220d/60.jpg
Raticate,Raticate #61,$1.75,$60.00,$102.48,https://storage.googleapis.com/images.pricecharting.com/63b79dc69d7ce733459d96b79422c1ca677be7feae7dce08be5278949a8c7d00/60.jpg
Voltorb,Voltorb [Reverse Holo] #97,$56.50,$187.50,"$1,329.00",https://storage.googleapis.com/images.pricecharting.com/a510630d4dcfbdc1926a6959e9fe4c35abd6baebb853c3857add241bbd0f33af/60.jpg
Voltorb,Voltorb #97,$1.78,$105.00,$126.00,https://storage.googleapis.com/images.pricecharting.com/9298dd37cf50ef50873675a15d3417d2498df87d08a405b433c26f404362904f/60.jpg
Rhydon,Rhydon [Reverse Holo] #35,$55.27,$165.31,"$1,051.56",https://storage.googleapis.com/images.pricecharting.com/2608351ff71a2e55e3b12474c1d45eace7921bd6c0e7d35de5ce35abdb5e6454/60.jpg
Rhydon,Rhydon #35,$7.85,$23.70,$35.35,https://storage.googleapis.com/images.pricecharting.com/20b76eec057b76bdb3755f5f7c626c00c2e80451ad0a40555709f10b9ec016d8/60.jpg
Rhyhorn,Rhyhorn [Reverse Holo] #90,$55.00,$213.18,$733.31,https://storage.googleapis.com/images.pricecharting.com/815e7896b60f31d6f4d78ccce666d1ee54efca0675b4ab1087a269ca0846e4b1/60.jpg
Rhyhorn,Rhyhorn #90,$0.99,$17.73,$27.50,https://storage.googleapis.com/images.pricecharting.com/65312f0c1ae6372fb28d52b2a588f193a506bd9eb7a0a83be1f34d65455851e3/60.jpg
The Boss's Way,The Boss's Way [Reverse Holo] #105,$53.43,$221.50,$460.00,https://storage.googleapis.com/images.pricecharting.com/f33d5a7e25cfc03d3b0b9f8e23d189ab94e072c96b24eed38f77c73298751f2e/60.jpg
The Boss's Way,The Boss's Way #105,$1.99,$139.00,$167.00,https://storage.googleapis.com/images.pricecharting.com/685a76b95dc59cd1638522afa0843801e290c8276188d9f288da32e9a7b50f24/60.jpg
Tentacool,Tentacool [Reverse Holo] #96,$51.61,$229.91,$501.29,https://storage.googleapis.com/images.pricecharting.com/baa33231b356202cacaff40f4d1e17f181b82ab64d408e0ec0aa0ed94de2bb16/60.jpg
Tentacool,Tentacool #96,$0.62,$12.20,$55.00,https://storage.googleapis.com/images.pricecharting.com/605e33d2973ac2553c3024610fc272adae22c0915fa4acfa51250fbfcf361f9b/60.jpg
Mysterious Fossil,Mysterious Fossil [Reverse Holo] #109,$50.00,$212.50,"$1,704.09",https://storage.googleapis.com/images.pricecharting.com/ff7117eb076363929edc889e8cc0d3dcaf296fed8b40bfe10a693e60d8c25ffa/60.jpg
Mysterious Fossil,Mysterious Fossil #109,$1.53,$142.00,$170.00,https://storage.googleapis.com/images.pricecharting.com/81dd230b1093f12e196abc31bde00ac19f512d00d512181a435c354af3ee5a6f/60.jpg
Bill,Bill [Reverse Holo] #108,$48.50,$147.57,$846.95,https://storage.googleapis.com/images.pricecharting.com/de618761aa47958e59848e01d7435fc5929bd0b4fd76b208bf59953a023bc0f3/60.jpg
Bill,Bill #108,$0.97,$19.00,$44.42,https://storage.googleapis.com/images.pricecharting.com/52536f03f5d9e65da09d5513e356ffb405a3d63ef2facb7ac40ca2f7dc0095f3/60.jpg
Doduo,Doduo [Reverse Holo] #71,$47.71,$173.46,$898.88,https://storage.googleapis.com/images.pricecharting.com/ee563ac4af637112c5ff0bd9aded6ca36f95d14e0519245c06e0fed29a97fc33/60.jpg
Doduo,Doduo #71,$0.84,$17.00,$70.00,https://storage.googleapis.com/images.pricecharting.com/7ee0f39e70e7c2a3bc1c79ab04e1a8faaa4f09ff7911fa929868bc65a166b152/60.jpg
Pokemon Trader,Pokemon Trader [Reverse Holo] #103,$44.98,$339.88,"$1,149.89",https://storage.googleapis.com/images.pricecharting.com/afa283da0eb2fc69c96ddc1f56c5c2280d0ab5b99fbabcb3955ffcc09914609a/60.jpg
Pokemon Trader,Pokemon Trader #103,$2.40,$48.00,$87.48,https://storage.googleapis.com/images.pricecharting.com/efec125a5d39399ccd25d91a0c8fbfdcb0f35aed166a0e7274b0b60160c1e1fc/60.jpg
Potion,Potion [Reverse Holo] #110,$43.80,$92.50,"$1,110.00",https://storage.googleapis.com/images.pricecharting.com/ecc60c39ef9dedf51b21d268dfbf169e03499bbe26529ca8d140ce5e8afb96a2/60.jpg
Potion,Potion #110,$0.32,$49.28,$75.58,https://storage.googleapis.com/images.pricecharting.com/356d7f300dcf7030e251baa1cd065ea05f3a9839ba995050b431268c631a45ab/60.jpg
Full Heal Energy,Full Heal Energy [Reverse Holo] #100,$43.58,$149.85,$557.77,https://storage.googleapis.com/images.pricecharting.com/c26f84b6539e6baa33eff1526e700188d4e583c73d4a5c5bd39c6876d3bd6064/60.jpg
Full Heal Energy,Full Heal Energy #100,$1.64,$71.00,$85.00,https://storage.googleapis.com/images.pricecharting.com/a8c17779680dfab45dd8ff3b2c1d2d828683f779dbe9946315f297a53b04da8f/60.jpg
Pokemon Breeder,Pokemon Breeder [Reverse Holo] #102,$41.84,$125.10,"$1,278.35",https://storage.googleapis.com/images.pricecharting.com/28d631b4ea4d63e0c0fdd983fc6fd8d3e2a4b20016d2fe875b7adeb0ef84ca70/60.jpg
Pokemon Breeder,Pokemon Breeder #102,$4.42,$152.35,$248.69,https://storage.googleapis.com/images.pricecharting.com/0f57caea726f48752b7248b185490e3072797dc1d96177592ce7bd5ebfcb8ca7/60.jpg
Potion Energy,Potion Energy [Reverse Holo] #101,$41.00,$104.12,$669.00,https://storage.googleapis.com/images.pricecharting.com/f24201f708f4a2d55ef4ef8781a1089f90d96b449d54d2e12eb55343ba30c430/60.jpg
Potion Energy,Potion Energy #101,$1.25,$24.00,$46.56,https://storage.googleapis.com/images.pricecharting.com/ee9ea661b63f8cf22d094cc5fecfcf3f20938bb6a0e3e982eac4c943e05acbd6/60.jpg
Energy Retrieval,Energy Retrieval [Reverse Holo] #107,$40.00,$114.33,"$1,369.88",https://storage.googleapis.com/images.pricecharting.com/d291a050fe555eb3bcda6f8c0a01b42791d3957a9eed5e5575fd02db910a95b5/60.jpg
Energy Retrieval,Energy Retrieval #107,$0.80,$102.50,$123.00,https://storage.googleapis.com/images.pricecharting.com/a7714d3066d3e5b29b8c3d87d851402495b289b8e9a1fdbd4a2c1f2bbcb155aa/60.jpg
Scoop Up,Scoop Up [Reverse Holo] #104,$35.00,$176.82,$612.84,https://storage.googleapis.com/images.pricecharting.com/aeee85ea56db2da88ad8c4dbecf0c733e6335794f932bab7c00b5287dd64abf2/60.jpg
Scoop Up,Scoop Up #104,$6.82,$80.00,$80.03,https://storage.googleapis.com/images.pricecharting.com/27166c385b04eb2dc2d6dc108c6647b15af5b1106b82b98cdc7fab2a3ead2742/60.jpg
