Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Azure Legends Tin: Kyogre,Azure Legends Tin: Kyogre Ex,$39.03 ,,,https://storage.googleapis.com/images.pricecharting.com/rnb27wtiq4szkmkm/60.jpg
Leafeon,Leafeon #BW87,$39.00 ,$183.19 ,$560.00 ,https://storage.googleapis.com/images.pricecharting.com/f07646dbe1dcaac1dd4a7aeab0d623d2a521f3fb8288e532d1aee9fc78906c89/60.jpg
Leafeon,Leafeon GX #SM146,$4.95 ,$20.72 ,$84.97 ,https://storage.googleapis.com/images.pricecharting.com/6335e73da785d884571beb3fd46dea839c3c1eae391b7c7b540d9f52e7e48343/60.jpg
Leafeon,Leafeon #SM237,$3.38 ,$19.99 ,$42.16 ,https://storage.googleapis.com/images.pricecharting.com/b628d80aa87d1da738e71b2cf3a1697e3f593a8bb058f9e038b3f8b8d61a423f/60.jpg
Leafeon,Leafeon #170,$2.99 ,$20.00 ,$89.81 ,https://storage.googleapis.com/images.pricecharting.com/lvrct7j6n5lflff4/60.jpg
Leafeon,Leafeon #SWSH191,$2.62 ,$15.00 ,$203.65 ,https://storage.googleapis.com/images.pricecharting.com/8af5b3a433ccd5a5ca055c4912aa8c6e70b0dae4429e6d77fb1036e05ef24da4/60.jpg
Leafeon,Leafeon VStar [Jumbo] #SWSH195,$2.49 ,$26.00 ,,https://storage.googleapis.com/images.pricecharting.com/403a5332ce7714da1fa4c80959f9d7ccdb1b1fbffa032e1f1828505952b058a6/60.jpg
2025 Pokemon Collector Chest,2025 Pokemon Collector Chest,$38.97 ,$59.34 ,$212.05 ,https://storage.googleapis.com/images.pricecharting.com/xrm5rrlwp2ynwo4z/60.jpg
Sharpedo,Mega Sharpedo EX #XY200a,$38.88 ,$206.25 ,"$1,300.00 ",https://storage.googleapis.com/images.pricecharting.com/nlyvms6lwhrryu4d/60.jpg
Arcanine,Arcanine #SWSH304,$38.87 ,$25.03 ,"$1,114.64 ",https://storage.googleapis.com/images.pricecharting.com/7e4428947e9f59d6afc4a7417b805599ab70b3fb2c6a2560d36780ce9c9368ee/60.jpg
Arcanine,Arcanine #6,$19.99 ,$75.85 ,$335.98 ,https://storage.googleapis.com/images.pricecharting.com/u2tya4ay2obwstww/60.jpg
Arcanine,Arcanine BREAK #XY180,$12.04 ,$137.51 ,$314.19 ,https://storage.googleapis.com/images.pricecharting.com/xqumfhtaarsenokc/60.jpg
Arcanine,Arcanine #11,$2.49 ,$25.34 ,$186.53 ,https://storage.googleapis.com/images.pricecharting.com/ztpktg74z2hgtsia/60.jpg
Grafaiai Box,Grafaiai EX Box,$38.41 ,,,https://storage.googleapis.com/images.pricecharting.com/hswjxwov3y7o4nxi/60.jpg
Charizard V,Charizard V #SWSH260,$38.28 ,$56.62 ,$387.87 ,https://storage.googleapis.com/images.pricecharting.com/5cd8deed1e78ad2fe18bde3b4a04ec80a4986e3d0363ab18750e212b54bcc3ca/60.jpg
Charizard V,Charizard V #SWSH050,$12.61 ,$28.15 ,$75.00 ,https://storage.googleapis.com/images.pricecharting.com/e0a244a67e450c4a770faceee49f06666c7a138821b51183403015851e95fcaf/60.jpg
Fall 2025 Collector Chest,Fall 2025 Collector Chest,$38.19 ,,,https://storage.googleapis.com/images.pricecharting.com/cgxdzoyquk466ol2/60.jpg
Meowth,Meowth #10,$38.08 ,$305.00 ,"$6,018.36 ",https://storage.googleapis.com/images.pricecharting.com/7870b1c5ee0b2e45c282dedd453e9d545b63ea0ae1f1526fc9d5b9ba019d3280/60.jpg
Meowth,Meowth #13,$24.09 ,$68.00 ,$423.42 ,https://storage.googleapis.com/images.pricecharting.com/550544174b4cb55b269d20bfef180a657d976ca9067accfe582db6eefe69cb83/60.jpg
Meowth,Meowth #BW35,$13.81 ,$83.41 ,$202.38 ,https://storage.googleapis.com/images.pricecharting.com/9619585ee43747bf6734d05216774c3d40edbde7e3eed27e7a74ec6550668f14/60.jpg
Meowth,Meowth VMAX #SWSH005,$7.12 ,$37.18 ,$96.45 ,https://storage.googleapis.com/images.pricecharting.com/86c9a1bf321d406bf1e30a64ec8e3e0f69fc72d583fa304f8c0bcf09be1ebe05/60.jpg
Meowth,Meowth VMax [Jumbo] #SWSH005,$7.04 ,,$755.00 ,https://storage.googleapis.com/images.pricecharting.com/adff74f8cfaf9aea342120953faa885601a53f040b059d8b7e1092d086e82e76/60.jpg
Arceus,Arceus #XY83,$37.98 ,$295.00 ,"$2,037.95 ",https://storage.googleapis.com/images.pricecharting.com/3a19b26e30c57374e0d10d8a8fdd665593fea1432191ade485cca38ecca6dde5/60.jpg
Arceus,Arceus #XY116,$23.98 ,$150.00 ,"$1,599.40 ",https://storage.googleapis.com/images.pricecharting.com/233375caa580043efdfddfa4a743f57ebcb36b6bcb58b1ec83dfcaa0ddbfe015/60.jpg
Arceus,Arceus #DP50,$13.59 ,$136.88 ,$368.06 ,https://storage.googleapis.com/images.pricecharting.com/7f7397d6c3f97e3cb2150a4aeb594986e7faab18c08b4b5c5d3c6b2265642161/60.jpg
Arceus,Arceus #XY197,$13.47 ,$104.50 ,$229.79 ,https://storage.googleapis.com/images.pricecharting.com/9152d8747910892a81770cf99580007072300473e1f40231a11cfbdda43e2856/60.jpg
Arceus,Arceus VStar #SWSH307,$5.61 ,$14.99 ,$58.81 ,https://storage.googleapis.com/images.pricecharting.com/282669ee7f5a0cd508381646df5235b58f91ba5f9bfe4718f496ea0ff6a2dcfb/60.jpg
"Raikou, Entei & Suicune","Raikou, Entei & Suicune [Jumbo] #65",$37.53 ,$64.70 ,$193.95 ,https://storage.googleapis.com/images.pricecharting.com/dvq47wgywl37hx5a/60.jpg
Marnie's Morpeko,Marnie's Morpeko #206,$37.00 ,$36.80 ,$174.08 ,https://storage.googleapis.com/images.pricecharting.com/nw4b633ev3nba6a6/60.jpg
Kanto Power Mini Tin: Charizard,Kanto Power Mini Tin: Charizard,$36.94 ,,,https://storage.googleapis.com/images.pricecharting.com/snxj5paq6guds7iq/60.jpg
League Battle Deck: Gardevoir,League Battle Deck: Gardevoir Ex,$36.55 ,,,https://storage.googleapis.com/images.pricecharting.com/2dqtqwlbklkf2bgf/60.jpg
Rival Battle Deck,Rival Battle Deck [Marnie],$36.34 ,$35.43 ,$173.07 ,https://storage.googleapis.com/images.pricecharting.com/dwwphatsoylkuim4/60.jpg
Rival Battle Deck,Rival Battle Deck [Steven],$26.91 ,$22.50 ,$115.88 ,https://storage.googleapis.com/images.pricecharting.com/z4cqwryvcjzcyvak/60.jpg
Mewtwo V-Union,Mewtwo V-Union [Set],$35.78 ,,$359.36 ,https://storage.googleapis.com/images.pricecharting.com/cy3zgi2okov7g7m6/60.jpg
Mewtwo V-Union,Mewtwo V-Union #SWSH161,$13.01 ,,$49.64 ,https://storage.googleapis.com/images.pricecharting.com/75cb54378e1cd81d086e94f1aaa4695c0cd2154ec3f001b7f3cb13047d1b2165/60.jpg
Mewtwo V-Union,Mewtwo V-Union [Jumbo],$12.55 ,$99.00 ,$600.00 ,https://storage.googleapis.com/images.pricecharting.com/27kzj2wl35dkenaj/60.jpg
Mewtwo V-Union,Mewtwo V-Union #SWSH160,$10.72 ,$24.99 ,$87.10 ,https://storage.googleapis.com/images.pricecharting.com/e741645dbfd36aecb9f2c5727c2d19db9171bcf70db7cb8dc326f73be87fb148/60.jpg
Mewtwo V-Union,Mewtwo V-Union #SWSH162,$9.46 ,$29.99 ,$67.09 ,https://storage.googleapis.com/images.pricecharting.com/9b7cf9228d4bd14c5a3a5dafa182432d6c0bbea1d3ef8378965d0b59a92a6d88/60.jpg
Mewtwo V-Union,Mewtwo V-Union #SWSH159,$9.28 ,$66.00 ,$77.00 ,https://storage.googleapis.com/images.pricecharting.com/6067588ef3156eaaf76a29345173bf2f73fe17407cf9039bc6266cb2779440d5/60.jpg
Houndstone Box,Houndstone Ex Box,$35.12 ,,,https://storage.googleapis.com/images.pricecharting.com/st2ghap6xl25dr6u/60.jpg
Sobble on the Ball,Sobble on the Ball #5,$35.00 ,$40.10 ,$198.88 ,https://storage.googleapis.com/images.pricecharting.com/88485789b0cd87b6442e2d68b0ec13c40997e261c02fbe32f95550c0cc136c6c/60.jpg
Flutter Mane,Flutter Mane [Pokemon Center] #97,$34.93 ,$33.55 ,$678.89 ,https://storage.googleapis.com/images.pricecharting.com/jqkezuwoek63slpw/60.jpg
Flutter Mane,Flutter Mane #97,$3.90 ,$18.57 ,$54.26 ,https://storage.googleapis.com/images.pricecharting.com/565a7399078a27aacd8a82c3ece408a67142e332f690cb9a9133a4a5775deb3d/60.jpg
Play! Prize Pack Series 1,Play! Prize Pack Series 1,$34.80 ,,,https://storage.googleapis.com/images.pricecharting.com/rnkjhfchnzxirqes/60.jpg
Azure Legends Tin: Dialga,Azure Legends Tin: Dialga Ex,$34.80 ,,$51.00 ,https://storage.googleapis.com/images.pricecharting.com/txv54t7wtlu565vt/60.jpg
Detective Pikachu,Detective Pikachu [Stamp] #SM190,$34.78 ,$66.29 ,$421.84 ,https://storage.googleapis.com/images.pricecharting.com/e6cbcf4747f46d29824eecb3c2477ec37ca280e564b48b3e299f7f84dae2f2b6/60.jpg
Detective Pikachu,Detective Pikachu #SM170,$29.31 ,$34.00 ,$500.16 ,https://storage.googleapis.com/images.pricecharting.com/oriydaakgpa7g2zk/60.jpg
Detective Pikachu,Detective Pikachu [Stamped] #SM170,$22.77 ,$54.00 ,,https://storage.googleapis.com/images.pricecharting.com/de5jcjyb2jrzmaya/60.jpg
Detective Pikachu,Detective Pikachu #SM194,$6.77 ,$34.12 ,$200.00 ,https://storage.googleapis.com/images.pricecharting.com/ifesgd6pwcqmc3y2/60.jpg
Detective Pikachu,Detective Pikachu #SM190,$5.45 ,$44.67 ,$243.11 ,https://storage.googleapis.com/images.pricecharting.com/b0b7d99b6ef4970ae744d0aef209fee7a2d39135fd9fbca2149ddac91c95215e/60.jpg
M Salamence,M Salamence EX #XY171,$34.58 ,$118.06 ,$332.09 ,https://storage.googleapis.com/images.pricecharting.com/r7yzsgspygbtsq3q/60.jpg
Roaring Moon Box,Roaring Moon EX Box,$34.50 ,,,https://storage.googleapis.com/images.pricecharting.com/yvdcutysejcvacra/60.jpg
Scyther,Scyther #45,$34.47 ,$39.37 ,$144.94 ,https://storage.googleapis.com/images.pricecharting.com/f1ba6b4c78548cb380ce92c1648191bcb61a37f1abdf4971307e39446c3e898e/60.jpg
Mabosstiff Box,Mabosstiff EX Box,$34.34 ,,,https://storage.googleapis.com/images.pricecharting.com/44guotylmwrz5mee/60.jpg
N's Darmanitan,N's Darmanitan [Staff] #181,$34.22 ,,$101.25 ,https://storage.googleapis.com/images.pricecharting.com/cxv4nuomt2jvaggr/60.jpg
N's Darmanitan,N's Darmanitan #181,$9.39 ,$37.89 ,,https://storage.googleapis.com/images.pricecharting.com/cmk2r3fe74veh4gl/60.jpg
Gym Badge,Gym Badge #XY204,$34.20 ,$60.00 ,$714.03 ,https://storage.googleapis.com/images.pricecharting.com/4d1cd275b80f037a917bd82f25bb2dcfb9497981ecd61eca962d57d6754ab828/60.jpg
Gym Badge,Gym Badge #XY208,$21.59 ,$99.00 ,$750.00 ,https://storage.googleapis.com/images.pricecharting.com/722c53df7cf1a8838221a6295e99c55b4a81e1a0fa0a1c6fb9efe03580aa9545/60.jpg
Slashing Legends Tin,Slashing Legends Tin [Zacian Ex],$34.12 ,,,https://storage.googleapis.com/images.pricecharting.com/minsnisqragygq7k/60.jpg
Fearow,Fearow #XY57,$34.06 ,$29.99 ,$329.61 ,https://storage.googleapis.com/images.pricecharting.com/05885cfb33ed1ef0200f0640d51c9b5ab0b8a027720af6335bad40d0268bafc6/60.jpg
Surfing Pikachu,Surfing Pikachu #28,$33.87 ,$103.00 ,$775.00 ,https://storage.googleapis.com/images.pricecharting.com/cabdb0ab1a5fc4546e3287a4925012fbbaf9fdfede9f03195515a554ba7814b2/60.jpg
Palafin Box,Palafin Ex Box,$33.82 ,,,https://storage.googleapis.com/images.pricecharting.com/ogddsw6fbrzizkj5/60.jpg
Iono Premium Tournament Collection Box,Iono Premium Tournament Collection Box,$33.71 ,,,https://storage.googleapis.com/images.pricecharting.com/d68070d853ecb8538d67361a469966b89c6e57bc14e869622520b3ef90b1949b/60.jpg
Latias Box,Mega Latias Ex Box,$33.17 ,,,https://storage.googleapis.com/images.pricecharting.com/ngem6rnlfms6dfmf/60.jpg
Ho-Oh,Ho-Oh #52,$33.00 ,$90.01 ,$380.00 ,https://storage.googleapis.com/images.pricecharting.com/9a6e4e937a669e62aab3c68da54f5d71dcdcddbcd6b97835ebffae4a91dcc3af/60.jpg
Ho-Oh,Ho-Oh #HGSS01,$32.10 ,$102.45 ,$417.35 ,https://storage.googleapis.com/images.pricecharting.com/04ff83d3682c3ed22c5ccd2985b797f73646d214c935d444e404276983228a83/60.jpg
Ho-Oh,Ho-Oh GX #SM80,$17.03 ,$39.84 ,$230.00 ,https://storage.googleapis.com/images.pricecharting.com/uvdbowviacnq5sbe/60.jpg
Ho-Oh,Ho-Oh BREAK #XY154,$16.99 ,$225.00 ,$270.00 ,https://storage.googleapis.com/images.pricecharting.com/li4opl44aisdkgum/60.jpg
Ho-Oh,Ho-Oh #XY153,$9.45 ,$176.00 ,$300.00 ,https://storage.googleapis.com/images.pricecharting.com/6b9ab0f50562da8ed837b00e89dcb919addbe548277093b1855e0da5041dc611/60.jpg
Ho-Oh,Ho-Oh GX #SM57,$5.80 ,$24.15 ,$194.99 ,https://storage.googleapis.com/images.pricecharting.com/474cfd0333b0dcb8801b71f902122e9f71016e9012f98c24eb5bff9245a1cee2/60.jpg
Paradox Destinies Tin,Paradox Destinies Tin [Iron Crown Ex],$32.88 ,,,https://storage.googleapis.com/images.pricecharting.com/tmtgdx4g3auhsqf5/60.jpg
Paradox Destinies Tin,Paradox Destinies Tin [Raging Bolt Ex],$30.49 ,,,https://storage.googleapis.com/images.pricecharting.com/52htgqrc7jfnxokk/60.jpg
Paradox Destinies Tin,Paradox Destinies Tin [Iron Boulder Ex],$29.44 ,,,https://storage.googleapis.com/images.pricecharting.com/swgefaousia5u4ph/60.jpg
Trainer's Toolkit 2025,Trainer's Toolkit 2025,$32.30 ,,,https://storage.googleapis.com/images.pricecharting.com/vocea5x5nagdtp2f/60.jpg
Electabuzz,Electabuzz #46,$32.09 ,$37.75 ,$185.00 ,https://storage.googleapis.com/images.pricecharting.com/c17dc379b09024641d6d33b438af7f54081a8fd9cecee4162775580ab1858fee/60.jpg
Electabuzz,Electabuzz #2,$7.38 ,$41.00 ,$268.29 ,https://storage.googleapis.com/images.pricecharting.com/7415595e023000679ef6371d85b8006915ab62e3652cd1f748d9710a71e343ac/60.jpg
Kanto Power Mini Tin: Dragonite,Kanto Power Mini Tin: Dragonite,$32.00 ,,,https://storage.googleapis.com/images.pricecharting.com/b4mgpkc2gaotgayr/60.jpg
Iron Bundle,Iron Bundle [Pokemon Center] #66,$31.25 ,$20.50 ,,https://storage.googleapis.com/images.pricecharting.com/g364hhv3xofnmsi5/60.jpg
Iron Bundle,Iron Bundle #66,$1.99 ,,,https://storage.googleapis.com/images.pricecharting.com/bohygpngbis5avkw/60.jpg
Iron Bundle,Iron Bundle #58,,,,https://storage.googleapis.com/images.pricecharting.com/0075e399ff4e491090c8a3aa54b9c9a7dd635e73381243b75e81dbf494d69882/60.jpg
Grookey on the Ball,Grookey on the Ball #3,$30.50 ,$33.28 ,$168.88 ,https://storage.googleapis.com/images.pricecharting.com/82a5ddfde2f6ebc2a1631db6e672608f2f55f2f2ad9adb3a1c4abdfd51ad7b4c/60.jpg
Snubbull,Snubbull [Build-A-Bear] #90,$30.47 ,$39.99 ,,https://storage.googleapis.com/images.pricecharting.com/5b9b814b47880d8faa62ab9675b872b431a0a4ada6966c3cc58572f41d1477bb/60.jpg
Snubbull,Snubbull [Stamped] #SM200,$4.96 ,,$46.00 ,https://storage.googleapis.com/images.pricecharting.com/785a2292114371b6c940bce85f1800d3465826dd4b3f7671b271d93d454db05d/60.jpg
Snubbull,Snubbull #SM200,$2.36 ,$23.59 ,$107.73 ,https://storage.googleapis.com/images.pricecharting.com/50b49718bf7958d991464ab7c8c273cc75c3f8559b153bd2ab3fac872750e715/60.jpg
Toxicroak G,Toxicroak G #DP41,$30.04 ,$360.00 ,$646.56 ,https://storage.googleapis.com/images.pricecharting.com/fd62e2382e7b10a718b65c14501ae4a9fc6ba42d1649ebb707b6ef0135aec057/60.jpg
Dialga LV.X,Dialga LV.X #DP17,$30.00 ,$646.35 ,"$6,800.00 ",https://storage.googleapis.com/images.pricecharting.com/12e5890102cfc42f2e63b481bcde3a32704f82518e7a772e44293a565afaac8a/60.jpg
Paradox Clash Tin,Paradox Clash Tin [Iron Leaves Ex],$30.00 ,,,https://storage.googleapis.com/images.pricecharting.com/vgxvyc4tumht3lqx/60.jpg
M Blaziken,M Blaziken EX [Jumbo] #87,$30.00 ,$53.83 ,$161.22 ,https://storage.googleapis.com/images.pricecharting.com/corrn7oqcebqpx6f6ivn/60.jpg
Paradox Clash Tin,Paradox Clash Tin [Walking Wake],$28.64 ,,,https://storage.googleapis.com/images.pricecharting.com/xutohq6xhk5vrmzl/60.jpg
Dialga LV.X,Dialga LV.X #DP37,$25.37 ,$686.30 ,$824.00 ,https://storage.googleapis.com/images.pricecharting.com/25820fcfed4b03de57501230e8cf68368101615e47736f68fa76c108945b30b9/60.jpg
Kanto Friends Mini Tin: Bulbasaur,Kanto Friends Mini Tin: Bulbasaur,$29.99 ,,,https://storage.googleapis.com/images.pricecharting.com/numd3tdlajudtfi7/60.jpg
Kanto Power Mini Tin: Mewtwo,Kanto Power Mini Tin: Mewtwo,$29.99 ,,,https://storage.googleapis.com/images.pricecharting.com/wewcitwejxg5qdpr/60.jpg
Noctowl,Noctowl [Pokemon Center] #141,$28.99 ,$36.08 ,$177.77 ,https://storage.googleapis.com/images.pricecharting.com/36olxevffhfwo36c/60.jpg
Noctowl,Noctowl BREAK #XY136,$6.98 ,$100.00 ,$120.00 ,https://storage.googleapis.com/images.pricecharting.com/bedfc936e8ef8b64a176705fc4a13993b1ff760bfc049101677e58db9374dbdd/60.jpg
Noctowl,Noctowl #HGSS06,$5.67 ,$61.00 ,$766.00 ,https://storage.googleapis.com/images.pricecharting.com/291f69915e2287139a7bfa5a318403be7f15adc15341d2b0a34cf3d43ff45b0c/60.jpg
Noctowl,Noctowl #141,$3.69 ,$14.00 ,$57.45 ,https://storage.googleapis.com/images.pricecharting.com/qaixeoizdryzald2/60.jpg
Noctowl,Noctowl #SWSH027,$3.53 ,$25.65 ,$46.31 ,https://storage.googleapis.com/images.pricecharting.com/b3e6423d833e058b70b2f6619f418754fb48912cfc1a18dabacda10788850bc9/60.jpg
Kangaskhan Box,Mega Kangaskhan Ex Box,$28.92 ,,,https://storage.googleapis.com/images.pricecharting.com/mg3lqdis67l26nop/60.jpg
Zorua,Zorua #BW12,$28.83 ,$39.99 ,$366.90 ,https://storage.googleapis.com/images.pricecharting.com/186ff46824ab5afeda8ebecd4a312afe3bce947ce682691e5c20a6f93c62f4b9/60.jpg
Zorua,Zorua #SM83,$1.79 ,$21.47 ,$41.45 ,https://storage.googleapis.com/images.pricecharting.com/3d68276eb664688144b2b54bae050a0d4b863e91e6b6c67e51ee7c503eba3b50/60.jpg
Reshiram,Reshiram #XY74,$28.73 ,$588.32 ,$706.00 ,https://storage.googleapis.com/images.pricecharting.com/4e9605779ad8b873f673bd65fa297a26a952f2caef41d8ef9a1c4a6c0e800362/60.jpg
Reshiram,Reshiram GX #SM137,$7.99 ,$14.92 ,$89.82 ,https://storage.googleapis.com/images.pricecharting.com/ec199ba409fb273c44556fef918f00363ce2acb2c156a495e87234b7b3ca9832/60.jpg
Reshiram,Reshiram EX #BW36,$6.10 ,$24.95 ,$609.99 ,https://storage.googleapis.com/images.pricecharting.com/7qis74mazajvbbvx/60.jpg
Reshiram,Reshiram #BW23,$4.79 ,$41.00 ,$867.80 ,https://storage.googleapis.com/images.pricecharting.com/5ea81a423d4bab9f3c1b341dad389611170a5d446b62b220e8d853817de50a1e/60.jpg
Reshiram,Reshiram #BW004,$3.33 ,$76.00 ,$80.20 ,https://storage.googleapis.com/images.pricecharting.com/169137ffb3b19ebc8fc208df68cb212db21ac7b1977bca84f41c60249e0682ec/60.jpg
Marnie,Marnie #SWSH121,$28.70 ,$29.97 ,$159.67 ,https://storage.googleapis.com/images.pricecharting.com/14d182d571092258c10867284c87e77abae87d81c248a09e5dddf657a36edf13/60.jpg
Marnie,Marnie #SWSH120,$4.07 ,$13.48 ,$105.00 ,https://storage.googleapis.com/images.pricecharting.com/cc18d96066a3d628698bc13156e63130916cc44337d5dfdf83a584d0d08da7ef/60.jpg
Black Kyurem Box,Black Kyurem Ex Box,$28.52 ,,,https://storage.googleapis.com/images.pricecharting.com/kslmrqjr36xt6xk5/60.jpg
Swampert,Mega Swampert EX #XY87,$28.35 ,$64.99 ,$259.62 ,https://storage.googleapis.com/images.pricecharting.com/a18911ab5329e8de499d143cd2d4f2a23136535a4f62b42e376ff8420d333801/60.jpg
Swampert,Swampert EX #XY55,$6.07 ,$92.49 ,$111.00 ,https://storage.googleapis.com/images.pricecharting.com/b13d3dffbdd288c3ed72ff8096e1de7ee25021e20d93d91cb7e5e34c16ad6a74/60.jpg
Victini,Victini #XY117,$28.00 ,$99.99 ,"$4,917.00 ",https://storage.googleapis.com/images.pricecharting.com/fa3b69faad083bbd0d3af6cee26b29dce7ed558cce0298af2dbab3bf7779e391/60.jpg
Victini,Victini #208,$12.30 ,$18.85 ,$165.32 ,https://storage.googleapis.com/images.pricecharting.com/br3tzf3py63kaqdq/60.jpg
Victini,Victini #BW32,$6.79 ,,,https://storage.googleapis.com/images.pricecharting.com/ce64f3c68d2c37f0921303737546bec78ffeca8f11e45c66da1285d229b6d347/60.jpg
Victini,Victini Ex #142,$5.07 ,,,https://storage.googleapis.com/images.pricecharting.com/dioutmpkfi3p4skw/60.jpg
Victini,Victini #XY189,$3.94 ,$28.59 ,$66.67 ,https://storage.googleapis.com/images.pricecharting.com/2b5b66e22fd7017a3f27c50d14d9a6ae5ae4887fdc4ad2be812a81ffc93a04c4/60.jpg
Victini,Victini [Jumbo] #208,$3.02 ,$40.00 ,$119.99 ,https://storage.googleapis.com/images.pricecharting.com/6zikoebo57q6h6gv/60.jpg
Victini,Victini #SM225,$2.17 ,$39.00 ,$57.12 ,https://storage.googleapis.com/images.pricecharting.com/be014316ab5a15661c8ceb94918681acd2a4772cb0e717ff74c787e5c6493ccd/60.jpg
Kanto Power Mini Tin: Pikachu,Kanto Power Mini Tin: Pikachu,$27.99 ,,,https://storage.googleapis.com/images.pricecharting.com/qcbemxe5rovxiz5z/60.jpg
Pokemon Day 2026 Collection Box,Pokemon Day 2026 Collection Box,$27.97 ,,,https://storage.googleapis.com/images.pricecharting.com/hlblvcxh472iqrwf/60.jpg
Shinx,Shinx #DP15,$27.38 ,$297.00 ,$625.99 ,https://storage.googleapis.com/images.pricecharting.com/de407615ce23361ad320f42c37c160c941831e2002427f993ab6ed1fa837852d/60.jpg
Shining Celebi,Shining Celebi #SM79,$27.20 ,$60.50 ,$575.00 ,https://storage.googleapis.com/images.pricecharting.com/c280f4ab8d29e049f3337cb0996768498a47888db94433ed20e21be2913a1f5f/60.jpg
Archaludon Box,Archaludon Ex Box,$26.96 ,,,https://storage.googleapis.com/images.pricecharting.com/f5yeigtkvvl426vx/60.jpg
Treasures Of Ruin Stacking Tin,Treasures Of Ruin Stacking Tin,$26.96 ,,,https://storage.googleapis.com/images.pricecharting.com/b64deonr3ogp3s2t/60.jpg
Shining Ho-Oh,Shining Ho-Oh #SM70,$26.90 ,$54.44 ,$347.50 ,https://storage.googleapis.com/images.pricecharting.com/2199e21905513ec74d39e068f595accb63a78bfd63cbce3c555ab0b8a80ca4df/60.jpg
Meganium,Meganium [Stamped] #1,$26.76 ,$73.31 ,$146.30 ,https://storage.googleapis.com/images.pricecharting.com/jauiak6ljqw5xovg/60.jpg
Meganium,Meganium #HGSS08,$17.43 ,$134.06 ,"$1,294.75 ",https://storage.googleapis.com/images.pricecharting.com/e2dc8eeaec5a404fe3956155a0e5f8715d94a98c6d604834367361b6e7e7f94c/60.jpg
Camerupt,Mega Camerupt EX #XY198a,$26.45 ,$51.47 ,$238.75 ,https://storage.googleapis.com/images.pricecharting.com/klmo43eikddef63s/60.jpg
Camerupt,Mega Camerupt EX #XY198,$8.10 ,$17.50 ,$99.25 ,https://storage.googleapis.com/images.pricecharting.com/cf599c04f96f8cfc4fb5fd3796a7e0d7e0187edf3170338aaa932a3e9782b89e/60.jpg
White Kyurem,White Kyurem #XY81,$26.32 ,$99.90 ,$259.87 ,https://storage.googleapis.com/images.pricecharting.com/ca57851b0384718a561f7e9bad8e132d5582b949e54ee102f782f86578f90872/60.jpg
White Kyurem,White Kyurem #XY128,$24.28 ,$112.65 ,$253.21 ,https://storage.googleapis.com/images.pricecharting.com/479189864d8863296f84afbb10139dbc64eab25c84ad1b41cac566c0b5a04d9b/60.jpg
White Kyurem,White Kyurem GX #SM141,$14.32 ,$39.26 ,$204.72 ,https://storage.googleapis.com/images.pricecharting.com/fdb1fed8523fc58345e68f16dffcd6f59086a13052d179532952bd883be1ca6f/60.jpg
White Kyurem,White Kyurem #BW59,$9.45 ,$31.00 ,$152.10 ,https://storage.googleapis.com/images.pricecharting.com/c543f927b3811834e94962012d8cc41567b49a84844dd476501cdbd0e0752dd5/60.jpg
White Kyurem,White Kyurem EX #BW63,$6.40 ,$44.48 ,$103.64 ,https://storage.googleapis.com/images.pricecharting.com/63c8038694b938ca512045f96e3b6164e97a9a06bcaa18901f7adabcd35821aa/60.jpg
Teal Mask Ogerpon,Teal Mask Ogerpon [Pokemon Center] #123,$26.17 ,$30.00 ,$260.00 ,https://storage.googleapis.com/images.pricecharting.com/itrgmzjfbzmrxaqi/60.jpg
Teal Mask Ogerpon,Teal Mask Ogerpon Ex #166,$3.42 ,$11.26 ,$35.00 ,https://storage.googleapis.com/images.pricecharting.com/kf2sjq4kpkoolpod/60.jpg
Teal Mask Ogerpon,Teal Mask Ogerpon #123,$2.05 ,$13.94 ,$46.94 ,https://storage.googleapis.com/images.pricecharting.com/5jieb6k3bjebinas/60.jpg
Melmetal Box,Melmetal Ex Box,$25.96 ,,,https://storage.googleapis.com/images.pricecharting.com/obvpyqtnr7fjax3n/60.jpg
Articuno & Moltres & Zapdos,Articuno & Moltres & Zapdos [Jumbo],$25.75 ,,,https://storage.googleapis.com/images.pricecharting.com/d6ivtuprfajancxa/60.jpg
Giratina LV.X,Giratina LV.X #DP38,$25.55 ,$290.71 ,$572.38 ,https://storage.googleapis.com/images.pricecharting.com/fecad2d902ab897ea2b96d26afe4ba867c5016fdc01c22ea05e4634b2c2176a7/60.jpg
Reshiram Box,Reshiram Ex Box,$25.47 ,,,https://storage.googleapis.com/images.pricecharting.com/acub527ocwdv7gwn/60.jpg
Black Kyurem,Black Kyurem #XY80,$25.19 ,$222.51 ,"$2,174.95 ",https://storage.googleapis.com/images.pricecharting.com/a86fb421bbc24b58d74026937a4e7ccddf89eda1f539d37c4e0e2def515177a4/60.jpg
Black Kyurem,Black Kyurem #BW58,$9.03 ,$30.00 ,$145.12 ,https://storage.googleapis.com/images.pricecharting.com/0cc4c2643708a76b94fbb3da8f71b234e1e7583351d15add5eefdea8e3d9c264/60.jpg
Black Kyurem,Black Kyurem EX #BW62,$4.45 ,$88.00 ,$399.99 ,https://storage.googleapis.com/images.pricecharting.com/f1234cd7aabbecb5a89515a935f69c8a5a6d85e72bfac1e2dcb6b31c6683eacd/60.jpg
